ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
2800,orange,star,True,8,0.0,4,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [93, 197]}, {'color': 'red', 'shape': 'triangle', 'pos': [75, 281]}, {'color': 'red', 'shape': 'triangle', 'pos': [161, 124]}, {'color': 'green', 'shape': 'triangle', 'pos': [266, 408]}, {'color': 'green', 'shape': 'triangle', 'pos': [256, 298]}, {'color': 'green', 'shape': 'pentagon', 'pos': [303, 201]}, {'color': 'green', 'shape': 'pentagon', 'pos': [198, 33]}, {'color': 'red', 'shape': 'pentagon', 'pos': [313, 142]}, {'color': 'red', 'shape': 'pentagon', 'pos': [210, 279]}]",yes<end_of_turn>,True,301
2801,orange,star,True,8,0.0,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [198, 214]}, {'color': 'green', 'shape': 'triangle', 'pos': [369, 237]}, {'color': 'green', 'shape': 'triangle', 'pos': [222, 387]}, {'color': 'green', 'shape': 'square', 'pos': [61, 77]}, {'color': 'green', 'shape': 'square', 'pos': [422, 157]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [417, 260]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [122, 299]}, {'color': 'yellow', 'shape': 'square', 'pos': [407, 63]}, {'color': 'yellow', 'shape': 'square', 'pos': [310, 39]}]",yes<end_of_turn>,True,301
2802,orange,star,False,8,0.0,4,0,col,"[{'color': 'purple', 'shape': 'heart', 'pos': [204, 287]}, {'color': 'purple', 'shape': 'heart', 'pos': [18, 112]}, {'color': 'blue', 'shape': 'heart', 'pos': [370, 167]}, {'color': 'blue', 'shape': 'heart', 'pos': [163, 146]}, {'color': 'purple', 'shape': 'circle', 'pos': [372, 19]}, {'color': 'purple', 'shape': 'circle', 'pos': [149, 106]}, {'color': 'blue', 'shape': 'circle', 'pos': [212, 413]}, {'color': 'blue', 'shape': 'circle', 'pos': [290, 322]}]",no<end_of_turn>,True,301
2803,orange,star,False,8,0.0,4,0,sha,"[{'color': 'red', 'shape': 'triangle', 'pos': [179, 99]}, {'color': 'red', 'shape': 'triangle', 'pos': [389, 421]}, {'color': 'blue', 'shape': 'triangle', 'pos': [397, 125]}, {'color': 'blue', 'shape': 'triangle', 'pos': [414, 65]}, {'color': 'red', 'shape': 'pentagon', 'pos': [93, 214]}, {'color': 'red', 'shape': 'pentagon', 'pos': [271, 341]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [191, 203]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [183, 399]}]",yes<end_of_turn>,False,301
2804,orange,star,True,8,0.25,4,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [412, 418]}, {'color': 'orange', 'shape': 'heart', 'pos': [236, 54]}, {'color': 'orange', 'shape': 'heart', 'pos': [364, 67]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [143, 419]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [225, 386]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [252, 282]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [17, 321]}, {'color': 'purple', 'shape': 'heart', 'pos': [196, 345]}, {'color': 'purple', 'shape': 'heart', 'pos': [428, 322]}]",yes<end_of_turn>,True,301
2805,orange,star,True,8,0.25,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [342, 161]}, {'color': 'green', 'shape': 'star', 'pos': [55, 279]}, {'color': 'green', 'shape': 'star', 'pos': [42, 49]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [175, 284]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [179, 193]}, {'color': 'green', 'shape': 'heart', 'pos': [74, 22]}, {'color': 'green', 'shape': 'heart', 'pos': [28, 171]}, {'color': 'green', 'shape': 'pentagon', 'pos': [409, 292]}, {'color': 'green', 'shape': 'pentagon', 'pos': [221, 331]}]",yes<end_of_turn>,True,301
2806,orange,star,False,8,0.25,4,0,col,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [238, 363]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [91, 43]}, {'color': 'green', 'shape': 'heart', 'pos': [335, 214]}, {'color': 'green', 'shape': 'heart', 'pos': [176, 178]}, {'color': 'blue', 'shape': 'heart', 'pos': [300, 265]}, {'color': 'blue', 'shape': 'heart', 'pos': [169, 380]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [347, 40]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [131, 87]}]",yes<end_of_turn>,False,301
2807,orange,star,False,8,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [308, 280]}, {'color': 'blue', 'shape': 'star', 'pos': [37, 196]}, {'color': 'green', 'shape': 'heart', 'pos': [337, 344]}, {'color': 'green', 'shape': 'heart', 'pos': [173, 19]}, {'color': 'blue', 'shape': 'triangle', 'pos': [308, 164]}, {'color': 'blue', 'shape': 'triangle', 'pos': [150, 188]}, {'color': 'green', 'shape': 'triangle', 'pos': [384, 142]}, {'color': 'green', 'shape': 'triangle', 'pos': [109, 173]}]",no<end_of_turn>,True,301
2808,orange,star,True,8,0.5,4,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [32, 301]}, {'color': 'orange', 'shape': 'circle', 'pos': [221, 19]}, {'color': 'orange', 'shape': 'circle', 'pos': [32, 355]}, {'color': 'blue', 'shape': 'star', 'pos': [350, 357]}, {'color': 'blue', 'shape': 'star', 'pos': [266, 224]}, {'color': 'green', 'shape': 'square', 'pos': [144, 299]}, {'color': 'green', 'shape': 'square', 'pos': [347, 308]}, {'color': 'blue', 'shape': 'circle', 'pos': [403, 29]}, {'color': 'blue', 'shape': 'circle', 'pos': [183, 85]}]",yes<end_of_turn>,True,301
2809,orange,star,True,8,0.5,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [123, 297]}, {'color': 'red', 'shape': 'star', 'pos': [114, 392]}, {'color': 'red', 'shape': 'star', 'pos': [22, 301]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [74, 390]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [313, 25]}, {'color': 'green', 'shape': 'heart', 'pos': [162, 414]}, {'color': 'green', 'shape': 'heart', 'pos': [376, 336]}, {'color': 'green', 'shape': 'pentagon', 'pos': [169, 132]}, {'color': 'green', 'shape': 'pentagon', 'pos': [35, 269]}]",yes<end_of_turn>,True,301
2810,orange,star,False,8,0.5,4,0,col,"[{'color': 'orange', 'shape': 'square', 'pos': [196, 374]}, {'color': 'orange', 'shape': 'square', 'pos': [51, 280]}, {'color': 'green', 'shape': 'star', 'pos': [99, 67]}, {'color': 'green', 'shape': 'star', 'pos': [164, 69]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [32, 237]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [20, 150]}, {'color': 'blue', 'shape': 'square', 'pos': [301, 277]}, {'color': 'blue', 'shape': 'square', 'pos': [84, 264]}]",no<end_of_turn>,True,301
2811,orange,star,False,8,0.5,4,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [22, 287]}, {'color': 'green', 'shape': 'star', 'pos': [285, 265]}, {'color': 'orange', 'shape': 'heart', 'pos': [357, 205]}, {'color': 'orange', 'shape': 'heart', 'pos': [132, 207]}, {'color': 'yellow', 'shape': 'square', 'pos': [132, 132]}, {'color': 'yellow', 'shape': 'square', 'pos': [168, 174]}, {'color': 'yellow', 'shape': 'heart', 'pos': [17, 94]}, {'color': 'yellow', 'shape': 'heart', 'pos': [251, 182]}]",no<end_of_turn>,True,301
2812,orange,star,True,8,0.75,4,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [76, 356]}, {'color': 'orange', 'shape': 'square', 'pos': [347, 132]}, {'color': 'orange', 'shape': 'square', 'pos': [323, 279]}, {'color': 'yellow', 'shape': 'star', 'pos': [88, 91]}, {'color': 'yellow', 'shape': 'star', 'pos': [329, 315]}, {'color': 'orange', 'shape': 'circle', 'pos': [30, 282]}, {'color': 'orange', 'shape': 'circle', 'pos': [370, 288]}, {'color': 'green', 'shape': 'circle', 'pos': [173, 47]}, {'color': 'green', 'shape': 'circle', 'pos': [233, 138]}]",yes<end_of_turn>,True,301
2813,orange,star,True,8,0.75,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [143, 45]}, {'color': 'green', 'shape': 'star', 'pos': [219, 426]}, {'color': 'green', 'shape': 'star', 'pos': [56, 378]}, {'color': 'orange', 'shape': 'heart', 'pos': [277, 133]}, {'color': 'orange', 'shape': 'heart', 'pos': [365, 58]}, {'color': 'purple', 'shape': 'star', 'pos': [162, 103]}, {'color': 'purple', 'shape': 'star', 'pos': [271, 262]}, {'color': 'green', 'shape': 'circle', 'pos': [360, 148]}, {'color': 'green', 'shape': 'circle', 'pos': [216, 289]}]",yes<end_of_turn>,True,301
