ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
1600,blue,star,True,8,0.0,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [254, 308]}, {'color': 'yellow', 'shape': 'circle', 'pos': [418, 41]}, {'color': 'yellow', 'shape': 'circle', 'pos': [135, 395]}, {'color': 'red', 'shape': 'circle', 'pos': [331, 78]}, {'color': 'red', 'shape': 'circle', 'pos': [86, 352]}, {'color': 'red', 'shape': 'triangle', 'pos': [370, 22]}, {'color': 'red', 'shape': 'triangle', 'pos': [142, 178]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [393, 334]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [210, 143]}]",yes<end_of_turn>,True,301
1601,blue,star,True,8,0.0,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [22, 70]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [36, 405]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [409, 240]}, {'color': 'purple', 'shape': 'heart', 'pos': [107, 399]}, {'color': 'purple', 'shape': 'heart', 'pos': [198, 349]}, {'color': 'yellow', 'shape': 'heart', 'pos': [170, 303]}, {'color': 'yellow', 'shape': 'heart', 'pos': [299, 149]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [271, 309]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [338, 183]}]",yes<end_of_turn>,True,301
1602,blue,star,False,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [33, 87]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [165, 160]}, {'color': 'purple', 'shape': 'heart', 'pos': [236, 67]}, {'color': 'purple', 'shape': 'heart', 'pos': [72, 43]}, {'color': 'purple', 'shape': 'triangle', 'pos': [272, 317]}, {'color': 'purple', 'shape': 'triangle', 'pos': [283, 408]}, {'color': 'yellow', 'shape': 'heart', 'pos': [34, 406]}, {'color': 'yellow', 'shape': 'heart', 'pos': [177, 198]}]",no<end_of_turn>,True,301
1603,blue,star,False,8,0.0,4,0,sha,"[{'color': 'red', 'shape': 'circle', 'pos': [60, 383]}, {'color': 'red', 'shape': 'circle', 'pos': [311, 257]}, {'color': 'red', 'shape': 'triangle', 'pos': [340, 421]}, {'color': 'red', 'shape': 'triangle', 'pos': [408, 70]}, {'color': 'purple', 'shape': 'circle', 'pos': [90, 61]}, {'color': 'purple', 'shape': 'circle', 'pos': [94, 248]}, {'color': 'purple', 'shape': 'triangle', 'pos': [388, 314]}, {'color': 'purple', 'shape': 'triangle', 'pos': [338, 186]}]",no<end_of_turn>,True,301
1604,blue,star,True,8,0.25,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [334, 258]}, {'color': 'blue', 'shape': 'circle', 'pos': [57, 422]}, {'color': 'blue', 'shape': 'circle', 'pos': [340, 94]}, {'color': 'yellow', 'shape': 'square', 'pos': [159, 124]}, {'color': 'yellow', 'shape': 'square', 'pos': [264, 326]}, {'color': 'green', 'shape': 'circle', 'pos': [302, 271]}, {'color': 'green', 'shape': 'circle', 'pos': [402, 55]}, {'color': 'green', 'shape': 'square', 'pos': [297, 312]}, {'color': 'green', 'shape': 'square', 'pos': [20, 239]}]",no<end_of_turn>,False,301
1605,blue,star,True,8,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [347, 276]}, {'color': 'green', 'shape': 'star', 'pos': [107, 422]}, {'color': 'green', 'shape': 'star', 'pos': [167, 77]}, {'color': 'red', 'shape': 'pentagon', 'pos': [50, 243]}, {'color': 'red', 'shape': 'pentagon', 'pos': [174, 143]}, {'color': 'red', 'shape': 'square', 'pos': [311, 322]}, {'color': 'red', 'shape': 'square', 'pos': [139, 397]}, {'color': 'green', 'shape': 'square', 'pos': [160, 225]}, {'color': 'green', 'shape': 'square', 'pos': [236, 269]}]",yes<end_of_turn>,True,301
1606,blue,star,False,8,0.25,4,0,col,"[{'color': 'blue', 'shape': 'heart', 'pos': [357, 173]}, {'color': 'blue', 'shape': 'heart', 'pos': [341, 216]}, {'color': 'orange', 'shape': 'circle', 'pos': [231, 28]}, {'color': 'orange', 'shape': 'circle', 'pos': [193, 199]}, {'color': 'yellow', 'shape': 'heart', 'pos': [142, 88]}, {'color': 'yellow', 'shape': 'heart', 'pos': [162, 39]}, {'color': 'orange', 'shape': 'heart', 'pos': [204, 348]}, {'color': 'orange', 'shape': 'heart', 'pos': [295, 22]}]",no<end_of_turn>,True,301
1607,blue,star,False,8,0.25,4,0,sha,"[{'color': 'red', 'shape': 'star', 'pos': [268, 212]}, {'color': 'red', 'shape': 'star', 'pos': [81, 168]}, {'color': 'purple', 'shape': 'heart', 'pos': [359, 396]}, {'color': 'purple', 'shape': 'heart', 'pos': [317, 235]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [415, 358]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [164, 189]}, {'color': 'red', 'shape': 'heart', 'pos': [97, 291]}, {'color': 'red', 'shape': 'heart', 'pos': [221, 427]}]",no<end_of_turn>,True,301
1608,blue,star,True,8,0.5,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [60, 173]}, {'color': 'blue', 'shape': 'triangle', 'pos': [283, 270]}, {'color': 'blue', 'shape': 'triangle', 'pos': [205, 102]}, {'color': 'orange', 'shape': 'star', 'pos': [249, 97]}, {'color': 'orange', 'shape': 'star', 'pos': [24, 40]}, {'color': 'yellow', 'shape': 'circle', 'pos': [237, 368]}, {'color': 'yellow', 'shape': 'circle', 'pos': [295, 395]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [25, 361]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [61, 383]}]",yes<end_of_turn>,True,301
1609,blue,star,True,8,0.5,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [33, 304]}, {'color': 'yellow', 'shape': 'star', 'pos': [399, 234]}, {'color': 'yellow', 'shape': 'star', 'pos': [167, 297]}, {'color': 'blue', 'shape': 'square', 'pos': [333, 117]}, {'color': 'blue', 'shape': 'square', 'pos': [321, 224]}, {'color': 'orange', 'shape': 'triangle', 'pos': [195, 398]}, {'color': 'orange', 'shape': 'triangle', 'pos': [110, 25]}, {'color': 'orange', 'shape': 'square', 'pos': [19, 223]}, {'color': 'orange', 'shape': 'square', 'pos': [431, 142]}]",no<end_of_turn>,False,301
1610,blue,star,False,8,0.5,4,0,col,"[{'color': 'blue', 'shape': 'circle', 'pos': [201, 234]}, {'color': 'blue', 'shape': 'circle', 'pos': [170, 393]}, {'color': 'yellow', 'shape': 'star', 'pos': [114, 406]}, {'color': 'yellow', 'shape': 'star', 'pos': [417, 400]}, {'color': 'orange', 'shape': 'heart', 'pos': [420, 48]}, {'color': 'orange', 'shape': 'heart', 'pos': [137, 319]}, {'color': 'orange', 'shape': 'circle', 'pos': [91, 338]}, {'color': 'orange', 'shape': 'circle', 'pos': [96, 85]}]",no<end_of_turn>,True,301
1611,blue,star,False,8,0.5,4,0,sha,"[{'color': 'red', 'shape': 'star', 'pos': [136, 302]}, {'color': 'red', 'shape': 'star', 'pos': [64, 214]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [201, 98]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [275, 18]}, {'color': 'orange', 'shape': 'triangle', 'pos': [349, 317]}, {'color': 'orange', 'shape': 'triangle', 'pos': [136, 130]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [318, 121]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [153, 187]}]",no<end_of_turn>,True,301
1612,blue,star,True,8,0.75,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [296, 39]}, {'color': 'blue', 'shape': 'triangle', 'pos': [430, 199]}, {'color': 'blue', 'shape': 'triangle', 'pos': [53, 21]}, {'color': 'purple', 'shape': 'star', 'pos': [346, 404]}, {'color': 'purple', 'shape': 'star', 'pos': [237, 152]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [44, 309]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [75, 212]}, {'color': 'green', 'shape': 'triangle', 'pos': [381, 196]}, {'color': 'green', 'shape': 'triangle', 'pos': [129, 117]}]",yes<end_of_turn>,True,301
1613,blue,star,True,8,0.75,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [213, 180]}, {'color': 'yellow', 'shape': 'star', 'pos': [157, 246]}, {'color': 'yellow', 'shape': 'star', 'pos': [386, 17]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [129, 423]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [276, 91]}, {'color': 'red', 'shape': 'star', 'pos': [218, 222]}, {'color': 'red', 'shape': 'star', 'pos': [165, 313]}, {'color': 'red', 'shape': 'circle', 'pos': [298, 59]}, {'color': 'red', 'shape': 'circle', 'pos': [42, 344]}]",yes<end_of_turn>,True,301
1614,blue,star,False,8,0.75,4,0,col,"[{'color': 'blue', 'shape': 'pentagon', 'pos': [232, 195]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [329, 78]}, {'color': 'green', 'shape': 'star', 'pos': [396, 295]}, {'color': 'green', 'shape': 'star', 'pos': [229, 244]}, {'color': 'blue', 'shape': 'heart', 'pos': [297, 373]}, {'color': 'blue', 'shape': 'heart', 'pos': [66, 294]}, {'color': 'orange', 'shape': 'heart', 'pos': [295, 300]}, {'color': 'orange', 'shape': 'heart', 'pos': [261, 235]}]",no<end_of_turn>,True,301
1615,blue,star,False,8,0.75,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [71, 179]}, {'color': 'orange', 'shape': 'star', 'pos': [294, 336]}, {'color': 'blue', 'shape': 'square', 'pos': [390, 40]}, {'color': 'blue', 'shape': 'square', 'pos': [206, 392]}, {'color': 'green', 'shape': 'star', 'pos': [184, 44]}, {'color': 'green', 'shape': 'star', 'pos': [219, 246]}, {'color': 'orange', 'shape': 'triangle', 'pos': [104, 127]}, {'color': 'orange', 'shape': 'triangle', 'pos': [261, 279]}]",no<end_of_turn>,True,301
1616,blue,star,True,8,1.0,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [180, 159]}, {'color': 'blue', 'shape': 'circle', 'pos': [94, 269]}, {'color': 'blue', 'shape': 'circle', 'pos': [240, 28]}, {'color': 'red', 'shape': 'star', 'pos': [274, 298]}, {'color': 'red', 'shape': 'star', 'pos': [367, 369]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [315, 43]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [69, 419]}, {'color': 'green', 'shape': 'star', 'pos': [426, 370]}, {'color': 'green', 'shape': 'star', 'pos': [326, 187]}]",yes<end_of_turn>,True,301
1617,blue,star,True,8,1.0,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [409, 94]}, {'color': 'orange', 'shape': 'star', 'pos': [103, 258]}, {'color': 'orange', 'shape': 'star', 'pos': [144, 307]}, {'color': 'blue', 'shape': 'heart', 'pos': [48, 411]}, {'color': 'blue', 'shape': 'heart', 'pos': [407, 356]}, {'color': 'purple', 'shape': 'star', 'pos': [348, 54]}, {'color': 'purple', 'shape': 'star', 'pos': [16, 374]}, {'color': 'blue', 'shape': 'square', 'pos': [122, 223]}, {'color': 'blue', 'shape': 'square', 'pos': [426, 172]}]",yes<end_of_turn>,True,301
1618,blue,star,False,8,1.0,4,0,col,"[{'color': 'blue', 'shape': 'pentagon', 'pos': [418, 275]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [269, 177]}, {'color': 'purple', 'shape': 'star', 'pos': [244, 225]}, {'color': 'purple', 'shape': 'star', 'pos': [340, 352]}, {'color': 'blue', 'shape': 'heart', 'pos': [107, 148]}, {'color': 'blue', 'shape': 'heart', 'pos': [302, 195]}, {'color': 'yellow', 'shape': 'star', 'pos': [252, 98]}, {'color': 'yellow', 'shape': 'star', 'pos': [59, 87]}]",no<end_of_turn>,True,301
1619,blue,star,False,8,1.0,4,0,sha,"[{'color': 'red', 'shape': 'star', 'pos': [43, 94]}, {'color': 'red', 'shape': 'star', 'pos': [164, 131]}, {'color': 'blue', 'shape': 'heart', 'pos': [317, 391]}, {'color': 'blue', 'shape': 'heart', 'pos': [327, 63]}, {'color': 'purple', 'shape': 'star', 'pos': [255, 309]}, {'color': 'purple', 'shape': 'star', 'pos': [365, 87]}, {'color': 'blue', 'shape': 'square', 'pos': [306, 306]}, {'color': 'blue', 'shape': 'square', 'pos': [367, 291]}]",yes<end_of_turn>,False,301
1620,blue,star,True,16,0.0,4,0,col,"[{'color': 'blue', 'shape': 'star', 'pos': [212, 192]}, {'color': 'purple', 'shape': 'circle', 'pos': [331, 314]}, {'color': 'purple', 'shape': 'circle', 'pos': [17, 250]}, {'color': 'purple', 'shape': 'circle', 'pos': [93, 398]}, {'color': 'purple', 'shape': 'circle', 'pos': [274, 120]}, {'color': 'yellow', 'shape': 'circle', 'pos': [131, 381]}, {'color': 'yellow', 'shape': 'circle', 'pos': [107, 213]}, {'color': 'yellow', 'shape': 'circle', 'pos': [278, 319]}, {'color': 'yellow', 'shape': 'circle', 'pos': [184, 253]}, {'color': 'yellow', 'shape': 'square', 'pos': [402, 300]}, {'color': 'yellow', 'shape': 'square', 'pos': [421, 97]}, {'color': 'yellow', 'shape': 'square', 'pos': [399, 226]}, {'color': 'yellow', 'shape': 'square', 'pos': [120, 116]}, {'color': 'purple', 'shape': 'square', 'pos': [281, 388]}, {'color': 'purple', 'shape': 'square', 'pos': [272, 191]}, {'color': 'purple', 'shape': 'square', 'pos': [230, 116]}, {'color': 'purple', 'shape': 'square', 'pos': [255, 60]}]",yes<end_of_turn>,True,301
1621,blue,star,True,16,0.0,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [189, 271]}, {'color': 'orange', 'shape': 'circle', 'pos': [117, 54]}, {'color': 'orange', 'shape': 'circle', 'pos': [273, 329]}, {'color': 'orange', 'shape': 'circle', 'pos': [367, 388]}, {'color': 'orange', 'shape': 'circle', 'pos': [172, 65]}, {'color': 'green', 'shape': 'circle', 'pos': [173, 217]}, {'color': 'green', 'shape': 'circle', 'pos': [293, 40]}, {'color': 'green', 'shape': 'circle', 'pos': [303, 431]}, {'color': 'green', 'shape': 'circle', 'pos': [23, 123]}, {'color': 'orange', 'shape': 'square', 'pos': [74, 155]}, {'color': 'orange', 'shape': 'square', 'pos': [360, 155]}, {'color': 'orange', 'shape': 'square', 'pos': [232, 402]}, {'color': 'orange', 'shape': 'square', 'pos': [99, 95]}, {'color': 'green', 'shape': 'square', 'pos': [258, 290]}, {'color': 'green', 'shape': 'square', 'pos': [318, 196]}, {'color': 'green', 'shape': 'square', 'pos': [252, 184]}, {'color': 'green', 'shape': 'square', 'pos': [219, 86]}]",yes<end_of_turn>,True,301
1622,blue,star,False,16,0.0,4,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [397, 254]}, {'color': 'orange', 'shape': 'circle', 'pos': [107, 121]}, {'color': 'orange', 'shape': 'circle', 'pos': [116, 38]}, {'color': 'orange', 'shape': 'circle', 'pos': [25, 137]}, {'color': 'green', 'shape': 'square', 'pos': [166, 17]}, {'color': 'green', 'shape': 'square', 'pos': [212, 117]}, {'color': 'green', 'shape': 'square', 'pos': [157, 81]}, {'color': 'green', 'shape': 'square', 'pos': [224, 251]}, {'color': 'green', 'shape': 'circle', 'pos': [243, 185]}, {'color': 'green', 'shape': 'circle', 'pos': [75, 180]}, {'color': 'green', 'shape': 'circle', 'pos': [117, 248]}, {'color': 'green', 'shape': 'circle', 'pos': [339, 155]}, {'color': 'orange', 'shape': 'square', 'pos': [63, 226]}, {'color': 'orange', 'shape': 'square', 'pos': [314, 32]}, {'color': 'orange', 'shape': 'square', 'pos': [48, 96]}, {'color': 'orange', 'shape': 'square', 'pos': [312, 306]}]",no<end_of_turn>,True,301
