ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
4400,orange,triangle,True,2,0.0,2,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [322, 284]}, {'color': 'blue', 'shape': 'star', 'pos': [379, 152]}, {'color': 'red', 'shape': 'circle', 'pos': [369, 39]}]",yes<end_of_turn>,True,301
4401,orange,triangle,True,2,0.0,2,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [143, 134]}, {'color': 'purple', 'shape': 'square', 'pos': [303, 98]}, {'color': 'purple', 'shape': 'circle', 'pos': [249, 229]}]",yes<end_of_turn>,True,301
4402,orange,triangle,False,2,0.0,2,0,col,"[{'color': 'red', 'shape': 'pentagon', 'pos': [244, 272]}, {'color': 'red', 'shape': 'star', 'pos': [407, 246]}]",no<end_of_turn>,True,301
4403,orange,triangle,False,2,0.0,2,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [51, 117]}, {'color': 'red', 'shape': 'square', 'pos': [246, 422]}]",no<end_of_turn>,True,301
4404,orange,triangle,True,2,0.5,2,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [132, 138]}, {'color': 'orange', 'shape': 'square', 'pos': [351, 371]}, {'color': 'green', 'shape': 'star', 'pos': [154, 284]}]",yes<end_of_turn>,True,301
4405,orange,triangle,True,2,0.5,2,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [110, 273]}, {'color': 'green', 'shape': 'triangle', 'pos': [386, 314]}, {'color': 'blue', 'shape': 'circle', 'pos': [136, 161]}]",yes<end_of_turn>,True,301
4406,orange,triangle,False,2,0.5,2,0,col,"[{'color': 'orange', 'shape': 'heart', 'pos': [68, 47]}, {'color': 'purple', 'shape': 'star', 'pos': [153, 184]}]",no<end_of_turn>,True,301
4407,orange,triangle,False,2,0.5,2,0,sha,"[{'color': 'red', 'shape': 'triangle', 'pos': [20, 252]}, {'color': 'purple', 'shape': 'circle', 'pos': [217, 97]}]",no<end_of_turn>,True,301
4408,orange,triangle,True,2,1.0,2,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [353, 174]}, {'color': 'orange', 'shape': 'heart', 'pos': [160, 274]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [22, 354]}]",yes<end_of_turn>,True,301
4409,orange,triangle,True,2,1.0,2,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [384, 358]}, {'color': 'purple', 'shape': 'triangle', 'pos': [200, 154]}, {'color': 'orange', 'shape': 'heart', 'pos': [168, 84]}]",yes<end_of_turn>,True,301
4410,orange,triangle,False,2,1.0,2,0,col,"[{'color': 'orange', 'shape': 'square', 'pos': [212, 47]}, {'color': 'purple', 'shape': 'triangle', 'pos': [318, 222]}]",no<end_of_turn>,True,301
4411,orange,triangle,False,2,1.0,2,0,sha,"[{'color': 'purple', 'shape': 'triangle', 'pos': [243, 107]}, {'color': 'orange', 'shape': 'circle', 'pos': [139, 308]}]",no<end_of_turn>,True,301
4412,orange,triangle,True,4,0.0,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [68, 401]}, {'color': 'yellow', 'shape': 'heart', 'pos': [246, 429]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [411, 72]}, {'color': 'purple', 'shape': 'heart', 'pos': [306, 35]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [344, 139]}]",yes<end_of_turn>,True,301
4413,orange,triangle,True,4,0.0,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [356, 125]}, {'color': 'red', 'shape': 'star', 'pos': [230, 251]}, {'color': 'blue', 'shape': 'star', 'pos': [269, 428]}, {'color': 'red', 'shape': 'heart', 'pos': [30, 180]}, {'color': 'blue', 'shape': 'heart', 'pos': [320, 28]}]",yes<end_of_turn>,True,301
4414,orange,triangle,False,4,0.0,4,0,col,"[{'color': 'green', 'shape': 'pentagon', 'pos': [269, 333]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [411, 127]}, {'color': 'purple', 'shape': 'star', 'pos': [91, 364]}, {'color': 'green', 'shape': 'star', 'pos': [169, 232]}]",no<end_of_turn>,True,301
4415,orange,triangle,False,4,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'square', 'pos': [184, 188]}, {'color': 'red', 'shape': 'square', 'pos': [347, 181]}, {'color': 'red', 'shape': 'circle', 'pos': [137, 107]}, {'color': 'yellow', 'shape': 'circle', 'pos': [113, 299]}]",no<end_of_turn>,True,301
4416,orange,triangle,True,4,0.25,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [122, 39]}, {'color': 'orange', 'shape': 'star', 'pos': [361, 389]}, {'color': 'purple', 'shape': 'heart', 'pos': [228, 157]}, {'color': 'red', 'shape': 'heart', 'pos': [293, 255]}, {'color': 'red', 'shape': 'star', 'pos': [294, 399]}]",yes<end_of_turn>,True,301
4417,orange,triangle,True,4,0.25,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [137, 171]}, {'color': 'green', 'shape': 'triangle', 'pos': [393, 21]}, {'color': 'purple', 'shape': 'circle', 'pos': [290, 71]}, {'color': 'green', 'shape': 'pentagon', 'pos': [161, 313]}, {'color': 'green', 'shape': 'circle', 'pos': [400, 135]}]",yes<end_of_turn>,True,301
4418,orange,triangle,False,4,0.25,4,0,col,"[{'color': 'orange', 'shape': 'square', 'pos': [90, 390]}, {'color': 'purple', 'shape': 'circle', 'pos': [205, 23]}, {'color': 'green', 'shape': 'square', 'pos': [69, 329]}, {'color': 'purple', 'shape': 'square', 'pos': [226, 249]}]",no<end_of_turn>,True,301
4419,orange,triangle,False,4,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [401, 310]}, {'color': 'green', 'shape': 'circle', 'pos': [26, 202]}, {'color': 'yellow', 'shape': 'square', 'pos': [313, 210]}, {'color': 'green', 'shape': 'square', 'pos': [400, 188]}]",yes<end_of_turn>,False,301
4420,orange,triangle,True,4,0.5,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [197, 400]}, {'color': 'orange', 'shape': 'heart', 'pos': [168, 21]}, {'color': 'green', 'shape': 'triangle', 'pos': [45, 417]}, {'color': 'blue', 'shape': 'square', 'pos': [245, 338]}, {'color': 'green', 'shape': 'square', 'pos': [248, 224]}]",yes<end_of_turn>,True,301
4421,orange,triangle,True,4,0.5,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [253, 153]}, {'color': 'green', 'shape': 'triangle', 'pos': [162, 70]}, {'color': 'orange', 'shape': 'star', 'pos': [239, 193]}, {'color': 'blue', 'shape': 'square', 'pos': [274, 212]}, {'color': 'green', 'shape': 'square', 'pos': [251, 312]}]",yes<end_of_turn>,True,301
4422,orange,triangle,False,4,0.5,4,0,col,"[{'color': 'orange', 'shape': 'heart', 'pos': [55, 317]}, {'color': 'blue', 'shape': 'triangle', 'pos': [310, 205]}, {'color': 'green', 'shape': 'square', 'pos': [138, 317]}, {'color': 'blue', 'shape': 'heart', 'pos': [160, 268]}]",no<end_of_turn>,True,301
4423,orange,triangle,False,4,0.5,4,0,sha,"[{'color': 'blue', 'shape': 'triangle', 'pos': [229, 185]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [422, 341]}, {'color': 'green', 'shape': 'square', 'pos': [174, 278]}, {'color': 'green', 'shape': 'pentagon', 'pos': [86, 226]}]",no<end_of_turn>,True,301
4424,orange,triangle,True,4,0.75,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [90, 19]}, {'color': 'orange', 'shape': 'star', 'pos': [98, 157]}, {'color': 'purple', 'shape': 'triangle', 'pos': [145, 343]}, {'color': 'orange', 'shape': 'heart', 'pos': [101, 217]}, {'color': 'red', 'shape': 'star', 'pos': [418, 255]}]",yes<end_of_turn>,True,301
4425,orange,triangle,True,4,0.75,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [408, 27]}, {'color': 'blue', 'shape': 'triangle', 'pos': [366, 311]}, {'color': 'orange', 'shape': 'star', 'pos': [391, 189]}, {'color': 'red', 'shape': 'triangle', 'pos': [149, 241]}, {'color': 'blue', 'shape': 'heart', 'pos': [335, 152]}]",yes<end_of_turn>,True,301
4426,orange,triangle,False,4,0.75,4,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [221, 240]}, {'color': 'green', 'shape': 'triangle', 'pos': [392, 323]}, {'color': 'orange', 'shape': 'square', 'pos': [267, 362]}, {'color': 'yellow', 'shape': 'square', 'pos': [332, 115]}]",yes<end_of_turn>,False,301
4427,orange,triangle,False,4,0.75,4,0,sha,"[{'color': 'blue', 'shape': 'triangle', 'pos': [155, 425]}, {'color': 'orange', 'shape': 'heart', 'pos': [195, 157]}, {'color': 'purple', 'shape': 'triangle', 'pos': [282, 399]}, {'color': 'blue', 'shape': 'square', 'pos': [146, 366]}]",no<end_of_turn>,True,301
4428,orange,triangle,True,4,1.0,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [74, 326]}, {'color': 'orange', 'shape': 'star', 'pos': [149, 275]}, {'color': 'purple', 'shape': 'triangle', 'pos': [78, 49]}, {'color': 'orange', 'shape': 'square', 'pos': [322, 232]}, {'color': 'red', 'shape': 'triangle', 'pos': [307, 323]}]",yes<end_of_turn>,True,301
4429,orange,triangle,True,4,1.0,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [85, 317]}, {'color': 'blue', 'shape': 'triangle', 'pos': [366, 104]}, {'color': 'orange', 'shape': 'heart', 'pos': [224, 371]}, {'color': 'purple', 'shape': 'triangle', 'pos': [273, 397]}, {'color': 'orange', 'shape': 'square', 'pos': [63, 284]}]",yes<end_of_turn>,True,301
4430,orange,triangle,False,4,1.0,4,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [261, 118]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [105, 90]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [205, 423]}, {'color': 'red', 'shape': 'triangle', 'pos': [322, 295]}]",yes<end_of_turn>,False,301
4431,orange,triangle,False,4,1.0,4,0,sha,"[{'color': 'blue', 'shape': 'triangle', 'pos': [137, 139]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [86, 332]}, {'color': 'purple', 'shape': 'triangle', 'pos': [69, 276]}, {'color': 'orange', 'shape': 'star', 'pos': [211, 220]}]",no<end_of_turn>,True,301
4432,orange,circle,True,2,0.0,2,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [134, 426]}, {'color': 'blue', 'shape': 'heart', 'pos': [110, 141]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [159, 168]}]",yes<end_of_turn>,True,301
4433,orange,circle,True,2,0.0,2,0,sha,"[{'color': 'orange', 'shape': 'circle', 'pos': [79, 322]}, {'color': 'red', 'shape': 'triangle', 'pos': [48, 365]}, {'color': 'red', 'shape': 'square', 'pos': [380, 198]}]",yes<end_of_turn>,True,301
4434,orange,circle,False,2,0.0,2,0,col,"[{'color': 'green', 'shape': 'square', 'pos': [383, 156]}, {'color': 'blue', 'shape': 'square', 'pos': [80, 69]}]",no<end_of_turn>,True,301
4435,orange,circle,False,2,0.0,2,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [322, 239]}, {'color': 'purple', 'shape': 'star', 'pos': [394, 53]}]",no<end_of_turn>,True,301
4436,orange,circle,True,2,0.5,2,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [149, 94]}, {'color': 'orange', 'shape': 'square', 'pos': [304, 279]}, {'color': 'green', 'shape': 'star', 'pos': [87, 309]}]",yes<end_of_turn>,True,301
4437,orange,circle,True,2,0.5,2,0,sha,"[{'color': 'orange', 'shape': 'circle', 'pos': [88, 103]}, {'color': 'yellow', 'shape': 'circle', 'pos': [36, 167]}, {'color': 'red', 'shape': 'heart', 'pos': [359, 61]}]",yes<end_of_turn>,True,301
4438,orange,circle,False,2,0.5,2,0,col,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [409, 189]}, {'color': 'green', 'shape': 'triangle', 'pos': [160, 105]}]",no<end_of_turn>,True,301
4439,orange,circle,False,2,0.5,2,0,sha,"[{'color': 'purple', 'shape': 'circle', 'pos': [278, 388]}, {'color': 'red', 'shape': 'square', 'pos': [44, 384]}]",no<end_of_turn>,True,301
4440,orange,circle,True,2,1.0,2,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [379, 270]}, {'color': 'orange', 'shape': 'square', 'pos': [106, 353]}, {'color': 'purple', 'shape': 'circle', 'pos': [129, 308]}]",yes<end_of_turn>,True,301
4441,orange,circle,True,2,1.0,2,0,sha,"[{'color': 'orange', 'shape': 'circle', 'pos': [189, 26]}, {'color': 'green', 'shape': 'circle', 'pos': [82, 246]}, {'color': 'orange', 'shape': 'heart', 'pos': [353, 54]}]",yes<end_of_turn>,True,301
4442,orange,circle,False,2,1.0,2,0,col,"[{'color': 'orange', 'shape': 'star', 'pos': [350, 68]}, {'color': 'purple', 'shape': 'circle', 'pos': [42, 71]}]",no<end_of_turn>,True,301
4443,orange,circle,False,2,1.0,2,0,sha,"[{'color': 'purple', 'shape': 'circle', 'pos': [29, 361]}, {'color': 'orange', 'shape': 'square', 'pos': [42, 227]}]",no<end_of_turn>,True,301
