ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
1000,green,star,True,8,0.0,4,0,col,"[{'color': 'green', 'shape': 'star', 'pos': [63, 123]}, {'color': 'orange', 'shape': 'heart', 'pos': [151, 282]}, {'color': 'orange', 'shape': 'heart', 'pos': [98, 233]}, {'color': 'purple', 'shape': 'circle', 'pos': [284, 304]}, {'color': 'purple', 'shape': 'circle', 'pos': [282, 386]}, {'color': 'purple', 'shape': 'heart', 'pos': [300, 124]}, {'color': 'purple', 'shape': 'heart', 'pos': [23, 365]}, {'color': 'orange', 'shape': 'circle', 'pos': [362, 375]}, {'color': 'orange', 'shape': 'circle', 'pos': [419, 212]}]",yes<end_of_turn>,True,301
1001,green,star,True,8,0.0,4,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [187, 99]}, {'color': 'red', 'shape': 'square', 'pos': [125, 149]}, {'color': 'red', 'shape': 'square', 'pos': [343, 396]}, {'color': 'blue', 'shape': 'square', 'pos': [275, 253]}, {'color': 'blue', 'shape': 'square', 'pos': [414, 228]}, {'color': 'blue', 'shape': 'heart', 'pos': [239, 277]}, {'color': 'blue', 'shape': 'heart', 'pos': [290, 25]}, {'color': 'red', 'shape': 'heart', 'pos': [85, 418]}, {'color': 'red', 'shape': 'heart', 'pos': [219, 385]}]",yes<end_of_turn>,True,301
1002,green,star,False,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'heart', 'pos': [226, 278]}, {'color': 'yellow', 'shape': 'heart', 'pos': [70, 194]}, {'color': 'purple', 'shape': 'square', 'pos': [253, 105]}, {'color': 'purple', 'shape': 'square', 'pos': [374, 211]}, {'color': 'purple', 'shape': 'heart', 'pos': [208, 414]}, {'color': 'purple', 'shape': 'heart', 'pos': [402, 105]}, {'color': 'yellow', 'shape': 'square', 'pos': [186, 167]}, {'color': 'yellow', 'shape': 'square', 'pos': [109, 135]}]",no<end_of_turn>,True,301
1003,green,star,False,8,0.0,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [55, 53]}, {'color': 'blue', 'shape': 'square', 'pos': [239, 325]}, {'color': 'blue', 'shape': 'heart', 'pos': [419, 241]}, {'color': 'blue', 'shape': 'heart', 'pos': [285, 72]}, {'color': 'yellow', 'shape': 'square', 'pos': [306, 169]}, {'color': 'yellow', 'shape': 'square', 'pos': [365, 214]}, {'color': 'yellow', 'shape': 'heart', 'pos': [93, 89]}, {'color': 'yellow', 'shape': 'heart', 'pos': [130, 86]}]",no<end_of_turn>,True,301
1004,green,star,True,8,0.25,4,0,col,"[{'color': 'green', 'shape': 'star', 'pos': [156, 194]}, {'color': 'green', 'shape': 'circle', 'pos': [272, 371]}, {'color': 'green', 'shape': 'circle', 'pos': [271, 196]}, {'color': 'blue', 'shape': 'heart', 'pos': [150, 254]}, {'color': 'blue', 'shape': 'heart', 'pos': [406, 278]}, {'color': 'yellow', 'shape': 'heart', 'pos': [366, 63]}, {'color': 'yellow', 'shape': 'heart', 'pos': [173, 112]}, {'color': 'yellow', 'shape': 'circle', 'pos': [360, 288]}, {'color': 'yellow', 'shape': 'circle', 'pos': [70, 155]}]",yes<end_of_turn>,True,301
1005,green,star,True,8,0.25,4,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [377, 389]}, {'color': 'purple', 'shape': 'star', 'pos': [238, 50]}, {'color': 'purple', 'shape': 'star', 'pos': [186, 390]}, {'color': 'yellow', 'shape': 'square', 'pos': [223, 245]}, {'color': 'yellow', 'shape': 'square', 'pos': [264, 176]}, {'color': 'purple', 'shape': 'heart', 'pos': [61, 275]}, {'color': 'purple', 'shape': 'heart', 'pos': [83, 155]}, {'color': 'purple', 'shape': 'square', 'pos': [331, 259]}, {'color': 'purple', 'shape': 'square', 'pos': [200, 101]}]",yes<end_of_turn>,True,301
1006,green,star,False,8,0.25,4,0,col,"[{'color': 'green', 'shape': 'pentagon', 'pos': [388, 46]}, {'color': 'green', 'shape': 'pentagon', 'pos': [356, 80]}, {'color': 'purple', 'shape': 'heart', 'pos': [378, 126]}, {'color': 'purple', 'shape': 'heart', 'pos': [208, 83]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [336, 186]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [332, 37]}, {'color': 'orange', 'shape': 'heart', 'pos': [103, 427]}, {'color': 'orange', 'shape': 'heart', 'pos': [280, 400]}]",no<end_of_turn>,True,301
1007,green,star,False,8,0.25,4,0,sha,"[{'color': 'purple', 'shape': 'star', 'pos': [306, 401]}, {'color': 'purple', 'shape': 'star', 'pos': [425, 182]}, {'color': 'blue', 'shape': 'square', 'pos': [163, 212]}, {'color': 'blue', 'shape': 'square', 'pos': [383, 402]}, {'color': 'blue', 'shape': 'triangle', 'pos': [258, 91]}, {'color': 'blue', 'shape': 'triangle', 'pos': [127, 350]}, {'color': 'purple', 'shape': 'square', 'pos': [157, 392]}, {'color': 'purple', 'shape': 'square', 'pos': [45, 299]}]",no<end_of_turn>,True,301
1008,green,star,True,8,0.5,4,0,col,"[{'color': 'green', 'shape': 'star', 'pos': [84, 277]}, {'color': 'green', 'shape': 'circle', 'pos': [231, 346]}, {'color': 'green', 'shape': 'circle', 'pos': [376, 158]}, {'color': 'yellow', 'shape': 'star', 'pos': [200, 59]}, {'color': 'yellow', 'shape': 'star', 'pos': [385, 395]}, {'color': 'red', 'shape': 'square', 'pos': [327, 247]}, {'color': 'red', 'shape': 'square', 'pos': [348, 25]}, {'color': 'red', 'shape': 'circle', 'pos': [130, 196]}, {'color': 'red', 'shape': 'circle', 'pos': [418, 405]}]",yes<end_of_turn>,True,301
1009,green,star,True,8,0.5,4,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [173, 16]}, {'color': 'purple', 'shape': 'star', 'pos': [389, 162]}, {'color': 'purple', 'shape': 'star', 'pos': [62, 135]}, {'color': 'green', 'shape': 'triangle', 'pos': [185, 62]}, {'color': 'green', 'shape': 'triangle', 'pos': [70, 223]}, {'color': 'yellow', 'shape': 'square', 'pos': [241, 163]}, {'color': 'yellow', 'shape': 'square', 'pos': [327, 326]}, {'color': 'purple', 'shape': 'triangle', 'pos': [146, 121]}, {'color': 'purple', 'shape': 'triangle', 'pos': [335, 47]}]",yes<end_of_turn>,True,301
