ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
1800,yellow,square,True,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'square', 'pos': [113, 64]}, {'color': 'blue', 'shape': 'star', 'pos': [320, 218]}, {'color': 'blue', 'shape': 'star', 'pos': [384, 380]}, {'color': 'blue', 'shape': 'heart', 'pos': [25, 240]}, {'color': 'blue', 'shape': 'heart', 'pos': [142, 364]}, {'color': 'purple', 'shape': 'star', 'pos': [387, 141]}, {'color': 'purple', 'shape': 'star', 'pos': [277, 119]}, {'color': 'purple', 'shape': 'heart', 'pos': [38, 29]}, {'color': 'purple', 'shape': 'heart', 'pos': [369, 271]}]",yes<end_of_turn>,True,301
1801,yellow,square,True,8,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'square', 'pos': [291, 249]}, {'color': 'blue', 'shape': 'heart', 'pos': [237, 118]}, {'color': 'blue', 'shape': 'heart', 'pos': [262, 321]}, {'color': 'red', 'shape': 'pentagon', 'pos': [407, 50]}, {'color': 'red', 'shape': 'pentagon', 'pos': [366, 93]}, {'color': 'red', 'shape': 'heart', 'pos': [60, 221]}, {'color': 'red', 'shape': 'heart', 'pos': [106, 287]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [412, 146]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [20, 46]}]",yes<end_of_turn>,True,301
1802,yellow,square,False,8,0.0,4,0,col,"[{'color': 'orange', 'shape': 'triangle', 'pos': [61, 147]}, {'color': 'orange', 'shape': 'triangle', 'pos': [134, 206]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [174, 35]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [132, 328]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [332, 101]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [231, 144]}, {'color': 'purple', 'shape': 'triangle', 'pos': [344, 236]}, {'color': 'purple', 'shape': 'triangle', 'pos': [207, 382]}]",no<end_of_turn>,True,301
1803,yellow,square,False,8,0.0,4,0,sha,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [380, 187]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [136, 53]}, {'color': 'purple', 'shape': 'star', 'pos': [234, 396]}, {'color': 'purple', 'shape': 'star', 'pos': [413, 116]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [119, 202]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [359, 229]}, {'color': 'blue', 'shape': 'star', 'pos': [47, 279]}, {'color': 'blue', 'shape': 'star', 'pos': [324, 122]}]",no<end_of_turn>,True,301
1804,yellow,square,True,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'square', 'pos': [205, 340]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [252, 426]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [175, 376]}, {'color': 'red', 'shape': 'star', 'pos': [286, 326]}, {'color': 'red', 'shape': 'star', 'pos': [346, 317]}, {'color': 'orange', 'shape': 'star', 'pos': [376, 241]}, {'color': 'orange', 'shape': 'star', 'pos': [102, 194]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [195, 295]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [32, 125]}]",yes<end_of_turn>,True,301
1805,yellow,square,True,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'square', 'pos': [199, 316]}, {'color': 'purple', 'shape': 'square', 'pos': [54, 350]}, {'color': 'purple', 'shape': 'square', 'pos': [150, 350]}, {'color': 'green', 'shape': 'pentagon', 'pos': [326, 339]}, {'color': 'green', 'shape': 'pentagon', 'pos': [356, 407]}, {'color': 'purple', 'shape': 'triangle', 'pos': [252, 336]}, {'color': 'purple', 'shape': 'triangle', 'pos': [237, 98]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [384, 203]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [337, 240]}]",yes<end_of_turn>,True,301
1806,yellow,square,False,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'heart', 'pos': [247, 267]}, {'color': 'yellow', 'shape': 'heart', 'pos': [245, 107]}, {'color': 'blue', 'shape': 'star', 'pos': [231, 142]}, {'color': 'blue', 'shape': 'star', 'pos': [368, 64]}, {'color': 'red', 'shape': 'star', 'pos': [130, 191]}, {'color': 'red', 'shape': 'star', 'pos': [381, 308]}, {'color': 'red', 'shape': 'heart', 'pos': [190, 410]}, {'color': 'red', 'shape': 'heart', 'pos': [89, 269]}]",no<end_of_turn>,True,301
1807,yellow,square,False,8,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [410, 152]}, {'color': 'blue', 'shape': 'square', 'pos': [422, 333]}, {'color': 'green', 'shape': 'star', 'pos': [150, 342]}, {'color': 'green', 'shape': 'star', 'pos': [126, 172]}, {'color': 'blue', 'shape': 'heart', 'pos': [56, 258]}, {'color': 'blue', 'shape': 'heart', 'pos': [99, 131]}, {'color': 'green', 'shape': 'heart', 'pos': [43, 176]}, {'color': 'green', 'shape': 'heart', 'pos': [424, 406]}]",no<end_of_turn>,True,301
1808,yellow,square,True,8,0.5,4,0,col,"[{'color': 'yellow', 'shape': 'square', 'pos': [42, 418]}, {'color': 'yellow', 'shape': 'star', 'pos': [277, 80]}, {'color': 'yellow', 'shape': 'star', 'pos': [378, 88]}, {'color': 'blue', 'shape': 'square', 'pos': [287, 145]}, {'color': 'blue', 'shape': 'square', 'pos': [122, 203]}, {'color': 'green', 'shape': 'heart', 'pos': [173, 384]}, {'color': 'green', 'shape': 'heart', 'pos': [124, 268]}, {'color': 'blue', 'shape': 'heart', 'pos': [225, 175]}, {'color': 'blue', 'shape': 'heart', 'pos': [288, 254]}]",yes<end_of_turn>,True,301
1809,yellow,square,True,8,0.5,4,0,sha,"[{'color': 'yellow', 'shape': 'square', 'pos': [193, 313]}, {'color': 'purple', 'shape': 'square', 'pos': [395, 150]}, {'color': 'purple', 'shape': 'square', 'pos': [335, 92]}, {'color': 'yellow', 'shape': 'heart', 'pos': [287, 66]}, {'color': 'yellow', 'shape': 'heart', 'pos': [155, 70]}, {'color': 'green', 'shape': 'triangle', 'pos': [132, 26]}, {'color': 'green', 'shape': 'triangle', 'pos': [94, 430]}, {'color': 'purple', 'shape': 'heart', 'pos': [60, 60]}, {'color': 'purple', 'shape': 'heart', 'pos': [237, 247]}]",yes<end_of_turn>,True,301
