ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
1900,yellow,triangle,True,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [22, 371]}, {'color': 'purple', 'shape': 'heart', 'pos': [423, 270]}, {'color': 'purple', 'shape': 'heart', 'pos': [301, 315]}, {'color': 'purple', 'shape': 'circle', 'pos': [355, 70]}, {'color': 'purple', 'shape': 'circle', 'pos': [154, 202]}, {'color': 'green', 'shape': 'heart', 'pos': [92, 402]}, {'color': 'green', 'shape': 'heart', 'pos': [148, 167]}, {'color': 'green', 'shape': 'circle', 'pos': [74, 50]}, {'color': 'green', 'shape': 'circle', 'pos': [415, 169]}]",yes<end_of_turn>,True,301
1901,yellow,triangle,True,8,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [52, 136]}, {'color': 'red', 'shape': 'star', 'pos': [371, 354]}, {'color': 'red', 'shape': 'star', 'pos': [238, 26]}, {'color': 'purple', 'shape': 'square', 'pos': [18, 307]}, {'color': 'purple', 'shape': 'square', 'pos': [320, 64]}, {'color': 'purple', 'shape': 'star', 'pos': [142, 31]}, {'color': 'purple', 'shape': 'star', 'pos': [101, 161]}, {'color': 'red', 'shape': 'square', 'pos': [270, 212]}, {'color': 'red', 'shape': 'square', 'pos': [426, 112]}]",yes<end_of_turn>,True,301
1902,yellow,triangle,False,8,0.0,4,0,col,"[{'color': 'orange', 'shape': 'circle', 'pos': [170, 17]}, {'color': 'orange', 'shape': 'circle', 'pos': [204, 162]}, {'color': 'purple', 'shape': 'circle', 'pos': [261, 144]}, {'color': 'purple', 'shape': 'circle', 'pos': [391, 27]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [335, 274]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [239, 188]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [233, 372]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [93, 197]}]",no<end_of_turn>,True,301
1903,yellow,triangle,False,8,0.0,4,0,sha,"[{'color': 'green', 'shape': 'heart', 'pos': [283, 356]}, {'color': 'green', 'shape': 'heart', 'pos': [271, 65]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [46, 410]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [191, 222]}, {'color': 'purple', 'shape': 'heart', 'pos': [28, 263]}, {'color': 'purple', 'shape': 'heart', 'pos': [91, 370]}, {'color': 'green', 'shape': 'pentagon', 'pos': [139, 375]}, {'color': 'green', 'shape': 'pentagon', 'pos': [266, 184]}]",no<end_of_turn>,True,301
1904,yellow,triangle,True,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [386, 187]}, {'color': 'yellow', 'shape': 'heart', 'pos': [260, 54]}, {'color': 'yellow', 'shape': 'heart', 'pos': [106, 102]}, {'color': 'purple', 'shape': 'square', 'pos': [411, 400]}, {'color': 'purple', 'shape': 'square', 'pos': [324, 395]}, {'color': 'green', 'shape': 'square', 'pos': [345, 323]}, {'color': 'green', 'shape': 'square', 'pos': [430, 280]}, {'color': 'purple', 'shape': 'heart', 'pos': [284, 115]}, {'color': 'purple', 'shape': 'heart', 'pos': [242, 364]}]",yes<end_of_turn>,True,301
1905,yellow,triangle,True,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [135, 201]}, {'color': 'orange', 'shape': 'triangle', 'pos': [354, 98]}, {'color': 'orange', 'shape': 'triangle', 'pos': [162, 165]}, {'color': 'blue', 'shape': 'square', 'pos': [253, 211]}, {'color': 'blue', 'shape': 'square', 'pos': [111, 26]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [18, 124]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [303, 289]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [318, 253]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [64, 309]}]",yes<end_of_turn>,True,301
1906,yellow,triangle,False,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'star', 'pos': [26, 188]}, {'color': 'yellow', 'shape': 'star', 'pos': [236, 378]}, {'color': 'green', 'shape': 'pentagon', 'pos': [148, 55]}, {'color': 'green', 'shape': 'pentagon', 'pos': [270, 388]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [72, 289]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [296, 210]}, {'color': 'green', 'shape': 'star', 'pos': [343, 76]}, {'color': 'green', 'shape': 'star', 'pos': [24, 147]}]",no<end_of_turn>,True,301
1907,yellow,triangle,False,8,0.25,4,0,sha,"[{'color': 'green', 'shape': 'triangle', 'pos': [101, 16]}, {'color': 'green', 'shape': 'triangle', 'pos': [33, 188]}, {'color': 'blue', 'shape': 'heart', 'pos': [80, 348]}, {'color': 'blue', 'shape': 'heart', 'pos': [281, 206]}, {'color': 'green', 'shape': 'star', 'pos': [239, 114]}, {'color': 'green', 'shape': 'star', 'pos': [196, 74]}, {'color': 'blue', 'shape': 'star', 'pos': [334, 126]}, {'color': 'blue', 'shape': 'star', 'pos': [198, 366]}]",no<end_of_turn>,True,301
1908,yellow,triangle,True,8,0.5,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [41, 300]}, {'color': 'yellow', 'shape': 'circle', 'pos': [94, 233]}, {'color': 'yellow', 'shape': 'circle', 'pos': [234, 362]}, {'color': 'purple', 'shape': 'triangle', 'pos': [338, 284]}, {'color': 'purple', 'shape': 'triangle', 'pos': [290, 345]}, {'color': 'red', 'shape': 'pentagon', 'pos': [181, 166]}, {'color': 'red', 'shape': 'pentagon', 'pos': [346, 76]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [336, 149]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [246, 302]}]",yes<end_of_turn>,True,301
1909,yellow,triangle,True,8,0.5,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [36, 208]}, {'color': 'purple', 'shape': 'triangle', 'pos': [294, 121]}, {'color': 'purple', 'shape': 'triangle', 'pos': [88, 339]}, {'color': 'yellow', 'shape': 'square', 'pos': [377, 394]}, {'color': 'yellow', 'shape': 'square', 'pos': [272, 208]}, {'color': 'green', 'shape': 'circle', 'pos': [270, 337]}, {'color': 'green', 'shape': 'circle', 'pos': [147, 57]}, {'color': 'purple', 'shape': 'square', 'pos': [201, 299]}, {'color': 'purple', 'shape': 'square', 'pos': [179, 379]}]",no<end_of_turn>,False,301
1910,yellow,triangle,False,8,0.5,4,0,col,"[{'color': 'yellow', 'shape': 'star', 'pos': [427, 171]}, {'color': 'yellow', 'shape': 'star', 'pos': [315, 66]}, {'color': 'red', 'shape': 'triangle', 'pos': [114, 381]}, {'color': 'red', 'shape': 'triangle', 'pos': [108, 420]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [292, 267]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [31, 69]}, {'color': 'orange', 'shape': 'star', 'pos': [404, 30]}, {'color': 'orange', 'shape': 'star', 'pos': [48, 414]}]",no<end_of_turn>,True,301
1911,yellow,triangle,False,8,0.5,4,0,sha,"[{'color': 'orange', 'shape': 'triangle', 'pos': [372, 235]}, {'color': 'orange', 'shape': 'triangle', 'pos': [111, 146]}, {'color': 'yellow', 'shape': 'circle', 'pos': [300, 159]}, {'color': 'yellow', 'shape': 'circle', 'pos': [231, 301]}, {'color': 'green', 'shape': 'heart', 'pos': [40, 320]}, {'color': 'green', 'shape': 'heart', 'pos': [416, 367]}, {'color': 'green', 'shape': 'circle', 'pos': [22, 266]}, {'color': 'green', 'shape': 'circle', 'pos': [118, 243]}]",no<end_of_turn>,True,301
1912,yellow,triangle,True,8,0.75,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [405, 252]}, {'color': 'yellow', 'shape': 'square', 'pos': [313, 172]}, {'color': 'yellow', 'shape': 'square', 'pos': [265, 271]}, {'color': 'green', 'shape': 'triangle', 'pos': [344, 130]}, {'color': 'green', 'shape': 'triangle', 'pos': [73, 271]}, {'color': 'yellow', 'shape': 'circle', 'pos': [399, 160]}, {'color': 'yellow', 'shape': 'circle', 'pos': [104, 81]}, {'color': 'purple', 'shape': 'circle', 'pos': [222, 389]}, {'color': 'purple', 'shape': 'circle', 'pos': [60, 41]}]",yes<end_of_turn>,True,301
1913,yellow,triangle,True,8,0.75,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [136, 240]}, {'color': 'green', 'shape': 'triangle', 'pos': [148, 79]}, {'color': 'green', 'shape': 'triangle', 'pos': [88, 421]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [77, 132]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [18, 330]}, {'color': 'red', 'shape': 'triangle', 'pos': [224, 139]}, {'color': 'red', 'shape': 'triangle', 'pos': [264, 113]}, {'color': 'red', 'shape': 'heart', 'pos': [374, 110]}, {'color': 'red', 'shape': 'heart', 'pos': [270, 279]}]",yes<end_of_turn>,True,301
1914,yellow,triangle,False,8,0.75,4,0,col,"[{'color': 'yellow', 'shape': 'circle', 'pos': [83, 330]}, {'color': 'yellow', 'shape': 'circle', 'pos': [344, 142]}, {'color': 'blue', 'shape': 'triangle', 'pos': [289, 55]}, {'color': 'blue', 'shape': 'triangle', 'pos': [205, 227]}, {'color': 'yellow', 'shape': 'star', 'pos': [261, 103]}, {'color': 'yellow', 'shape': 'star', 'pos': [253, 50]}, {'color': 'green', 'shape': 'circle', 'pos': [291, 179]}, {'color': 'green', 'shape': 'circle', 'pos': [253, 373]}]",no<end_of_turn>,True,301
1915,yellow,triangle,False,8,0.75,4,0,sha,"[{'color': 'green', 'shape': 'triangle', 'pos': [38, 427]}, {'color': 'green', 'shape': 'triangle', 'pos': [305, 254]}, {'color': 'yellow', 'shape': 'star', 'pos': [280, 199]}, {'color': 'yellow', 'shape': 'star', 'pos': [338, 63]}, {'color': 'orange', 'shape': 'triangle', 'pos': [125, 111]}, {'color': 'orange', 'shape': 'triangle', 'pos': [294, 165]}, {'color': 'orange', 'shape': 'heart', 'pos': [45, 260]}, {'color': 'orange', 'shape': 'heart', 'pos': [124, 341]}]",no<end_of_turn>,True,301
1916,yellow,triangle,True,8,1.0,4,0,col,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [332, 264]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [175, 146]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [103, 404]}, {'color': 'red', 'shape': 'triangle', 'pos': [364, 291]}, {'color': 'red', 'shape': 'triangle', 'pos': [126, 198]}, {'color': 'yellow', 'shape': 'circle', 'pos': [232, 334]}, {'color': 'yellow', 'shape': 'circle', 'pos': [316, 318]}, {'color': 'green', 'shape': 'triangle', 'pos': [269, 19]}, {'color': 'green', 'shape': 'triangle', 'pos': [279, 395]}]",yes<end_of_turn>,True,301
1917,yellow,triangle,True,8,1.0,4,0,sha,"[{'color': 'yellow', 'shape': 'triangle', 'pos': [247, 125]}, {'color': 'purple', 'shape': 'triangle', 'pos': [425, 28]}, {'color': 'purple', 'shape': 'triangle', 'pos': [96, 227]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [95, 340]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [62, 237]}, {'color': 'orange', 'shape': 'triangle', 'pos': [65, 170]}, {'color': 'orange', 'shape': 'triangle', 'pos': [127, 349]}, {'color': 'yellow', 'shape': 'heart', 'pos': [278, 88]}, {'color': 'yellow', 'shape': 'heart', 'pos': [220, 400]}]",yes<end_of_turn>,True,301
1918,yellow,triangle,False,8,1.0,4,0,col,"[{'color': 'yellow', 'shape': 'star', 'pos': [68, 317]}, {'color': 'yellow', 'shape': 'star', 'pos': [89, 95]}, {'color': 'purple', 'shape': 'triangle', 'pos': [103, 184]}, {'color': 'purple', 'shape': 'triangle', 'pos': [302, 104]}, {'color': 'yellow', 'shape': 'square', 'pos': [318, 382]}, {'color': 'yellow', 'shape': 'square', 'pos': [170, 310]}, {'color': 'orange', 'shape': 'triangle', 'pos': [389, 89]}, {'color': 'orange', 'shape': 'triangle', 'pos': [250, 154]}]",no<end_of_turn>,True,301
1919,yellow,triangle,False,8,1.0,4,0,sha,"[{'color': 'green', 'shape': 'triangle', 'pos': [346, 162]}, {'color': 'green', 'shape': 'triangle', 'pos': [252, 153]}, {'color': 'yellow', 'shape': 'square', 'pos': [197, 37]}, {'color': 'yellow', 'shape': 'square', 'pos': [336, 19]}, {'color': 'red', 'shape': 'triangle', 'pos': [169, 408]}, {'color': 'red', 'shape': 'triangle', 'pos': [118, 182]}, {'color': 'yellow', 'shape': 'star', 'pos': [258, 221]}, {'color': 'yellow', 'shape': 'star', 'pos': [240, 393]}]",no<end_of_turn>,True,301
