ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
2100,yellow,pentagon,True,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [341, 254]}, {'color': 'green', 'shape': 'circle', 'pos': [99, 56]}, {'color': 'green', 'shape': 'circle', 'pos': [78, 325]}, {'color': 'blue', 'shape': 'circle', 'pos': [155, 262]}, {'color': 'blue', 'shape': 'circle', 'pos': [66, 261]}, {'color': 'blue', 'shape': 'star', 'pos': [357, 323]}, {'color': 'blue', 'shape': 'star', 'pos': [236, 235]}, {'color': 'green', 'shape': 'star', 'pos': [427, 316]}, {'color': 'green', 'shape': 'star', 'pos': [337, 157]}]",yes<end_of_turn>,True,302
2101,yellow,pentagon,True,8,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [52, 336]}, {'color': 'green', 'shape': 'triangle', 'pos': [170, 245]}, {'color': 'green', 'shape': 'triangle', 'pos': [98, 80]}, {'color': 'blue', 'shape': 'triangle', 'pos': [362, 238]}, {'color': 'blue', 'shape': 'triangle', 'pos': [76, 150]}, {'color': 'green', 'shape': 'circle', 'pos': [196, 291]}, {'color': 'green', 'shape': 'circle', 'pos': [427, 363]}, {'color': 'blue', 'shape': 'circle', 'pos': [19, 147]}, {'color': 'blue', 'shape': 'circle', 'pos': [76, 22]}]",yes<end_of_turn>,True,302
2102,yellow,pentagon,False,8,0.0,4,0,col,"[{'color': 'purple', 'shape': 'star', 'pos': [245, 353]}, {'color': 'purple', 'shape': 'star', 'pos': [16, 375]}, {'color': 'red', 'shape': 'circle', 'pos': [249, 265]}, {'color': 'red', 'shape': 'circle', 'pos': [182, 296]}, {'color': 'purple', 'shape': 'circle', 'pos': [35, 34]}, {'color': 'purple', 'shape': 'circle', 'pos': [426, 403]}, {'color': 'red', 'shape': 'star', 'pos': [31, 302]}, {'color': 'red', 'shape': 'star', 'pos': [100, 264]}]",no<end_of_turn>,True,302
2103,yellow,pentagon,False,8,0.0,4,0,sha,"[{'color': 'blue', 'shape': 'heart', 'pos': [332, 181]}, {'color': 'blue', 'shape': 'heart', 'pos': [317, 425]}, {'color': 'red', 'shape': 'circle', 'pos': [249, 131]}, {'color': 'red', 'shape': 'circle', 'pos': [349, 388]}, {'color': 'blue', 'shape': 'circle', 'pos': [231, 63]}, {'color': 'blue', 'shape': 'circle', 'pos': [277, 348]}, {'color': 'red', 'shape': 'heart', 'pos': [178, 427]}, {'color': 'red', 'shape': 'heart', 'pos': [100, 369]}]",no<end_of_turn>,True,302
2104,yellow,pentagon,True,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [240, 264]}, {'color': 'yellow', 'shape': 'star', 'pos': [355, 82]}, {'color': 'yellow', 'shape': 'star', 'pos': [350, 378]}, {'color': 'red', 'shape': 'circle', 'pos': [184, 56]}, {'color': 'red', 'shape': 'circle', 'pos': [177, 128]}, {'color': 'purple', 'shape': 'star', 'pos': [124, 294]}, {'color': 'purple', 'shape': 'star', 'pos': [427, 223]}, {'color': 'purple', 'shape': 'circle', 'pos': [124, 377]}, {'color': 'purple', 'shape': 'circle', 'pos': [30, 66]}]",yes<end_of_turn>,True,302
2105,yellow,pentagon,True,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [236, 317]}, {'color': 'green', 'shape': 'pentagon', 'pos': [252, 220]}, {'color': 'green', 'shape': 'pentagon', 'pos': [280, 336]}, {'color': 'blue', 'shape': 'circle', 'pos': [335, 363]}, {'color': 'blue', 'shape': 'circle', 'pos': [403, 195]}, {'color': 'green', 'shape': 'square', 'pos': [20, 236]}, {'color': 'green', 'shape': 'square', 'pos': [74, 280]}, {'color': 'green', 'shape': 'circle', 'pos': [70, 67]}, {'color': 'green', 'shape': 'circle', 'pos': [90, 351]}]",yes<end_of_turn>,True,302
2106,yellow,pentagon,False,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'circle', 'pos': [368, 143]}, {'color': 'yellow', 'shape': 'circle', 'pos': [111, 342]}, {'color': 'blue', 'shape': 'heart', 'pos': [84, 46]}, {'color': 'blue', 'shape': 'heart', 'pos': [65, 386]}, {'color': 'red', 'shape': 'circle', 'pos': [298, 130]}, {'color': 'red', 'shape': 'circle', 'pos': [156, 341]}, {'color': 'blue', 'shape': 'circle', 'pos': [255, 413]}, {'color': 'blue', 'shape': 'circle', 'pos': [416, 428]}]",no<end_of_turn>,True,302
2107,yellow,pentagon,False,8,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'pentagon', 'pos': [357, 417]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [147, 187]}, {'color': 'purple', 'shape': 'square', 'pos': [25, 58]}, {'color': 'purple', 'shape': 'square', 'pos': [222, 222]}, {'color': 'purple', 'shape': 'triangle', 'pos': [179, 404]}, {'color': 'purple', 'shape': 'triangle', 'pos': [34, 351]}, {'color': 'blue', 'shape': 'square', 'pos': [335, 199]}, {'color': 'blue', 'shape': 'square', 'pos': [347, 138]}]",no<end_of_turn>,True,302
2108,yellow,pentagon,True,8,0.5,4,0,col,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [380, 127]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [263, 284]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [118, 67]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [193, 329]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [170, 222]}, {'color': 'blue', 'shape': 'square', 'pos': [71, 35]}, {'color': 'blue', 'shape': 'square', 'pos': [362, 70]}, {'color': 'blue', 'shape': 'triangle', 'pos': [28, 402]}, {'color': 'blue', 'shape': 'triangle', 'pos': [372, 389]}]",no<end_of_turn>,False,302
2109,yellow,pentagon,True,8,0.5,4,0,sha,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [254, 396]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [70, 372]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [58, 22]}, {'color': 'yellow', 'shape': 'circle', 'pos': [322, 101]}, {'color': 'yellow', 'shape': 'circle', 'pos': [298, 185]}, {'color': 'purple', 'shape': 'triangle', 'pos': [304, 380]}, {'color': 'purple', 'shape': 'triangle', 'pos': [319, 220]}, {'color': 'purple', 'shape': 'circle', 'pos': [369, 424]}, {'color': 'purple', 'shape': 'circle', 'pos': [87, 284]}]",yes<end_of_turn>,True,302
