ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
3300,purple,pentagon,True,8,0.0,4,0,col,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [185, 136]}, {'color': 'blue', 'shape': 'square', 'pos': [426, 221]}, {'color': 'blue', 'shape': 'square', 'pos': [82, 349]}, {'color': 'red', 'shape': 'circle', 'pos': [162, 387]}, {'color': 'red', 'shape': 'circle', 'pos': [407, 289]}, {'color': 'blue', 'shape': 'circle', 'pos': [97, 64]}, {'color': 'blue', 'shape': 'circle', 'pos': [394, 104]}, {'color': 'red', 'shape': 'square', 'pos': [52, 61]}, {'color': 'red', 'shape': 'square', 'pos': [265, 41]}]",yes<end_of_turn>,True,302
3301,purple,pentagon,True,8,0.0,4,0,sha,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [293, 313]}, {'color': 'blue', 'shape': 'square', 'pos': [143, 96]}, {'color': 'blue', 'shape': 'square', 'pos': [284, 374]}, {'color': 'blue', 'shape': 'heart', 'pos': [185, 252]}, {'color': 'blue', 'shape': 'heart', 'pos': [256, 412]}, {'color': 'red', 'shape': 'square', 'pos': [42, 283]}, {'color': 'red', 'shape': 'square', 'pos': [30, 104]}, {'color': 'red', 'shape': 'heart', 'pos': [129, 404]}, {'color': 'red', 'shape': 'heart', 'pos': [307, 53]}]",yes<end_of_turn>,True,302
3302,purple,pentagon,False,8,0.0,4,0,col,"[{'color': 'blue', 'shape': 'triangle', 'pos': [288, 241]}, {'color': 'blue', 'shape': 'triangle', 'pos': [97, 356]}, {'color': 'yellow', 'shape': 'heart', 'pos': [287, 314]}, {'color': 'yellow', 'shape': 'heart', 'pos': [155, 101]}, {'color': 'blue', 'shape': 'heart', 'pos': [176, 241]}, {'color': 'blue', 'shape': 'heart', 'pos': [278, 25]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [50, 423]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [82, 140]}]",no<end_of_turn>,True,302
3303,purple,pentagon,False,8,0.0,4,0,sha,"[{'color': 'red', 'shape': 'circle', 'pos': [360, 412]}, {'color': 'red', 'shape': 'circle', 'pos': [110, 410]}, {'color': 'orange', 'shape': 'heart', 'pos': [141, 285]}, {'color': 'orange', 'shape': 'heart', 'pos': [257, 180]}, {'color': 'red', 'shape': 'heart', 'pos': [212, 109]}, {'color': 'red', 'shape': 'heart', 'pos': [178, 424]}, {'color': 'orange', 'shape': 'circle', 'pos': [177, 371]}, {'color': 'orange', 'shape': 'circle', 'pos': [162, 151]}]",no<end_of_turn>,True,302
3304,purple,pentagon,True,8,0.25,4,0,col,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [282, 175]}, {'color': 'purple', 'shape': 'triangle', 'pos': [405, 288]}, {'color': 'purple', 'shape': 'triangle', 'pos': [122, 52]}, {'color': 'red', 'shape': 'circle', 'pos': [348, 208]}, {'color': 'red', 'shape': 'circle', 'pos': [156, 275]}, {'color': 'orange', 'shape': 'circle', 'pos': [140, 159]}, {'color': 'orange', 'shape': 'circle', 'pos': [317, 300]}, {'color': 'orange', 'shape': 'triangle', 'pos': [61, 194]}, {'color': 'orange', 'shape': 'triangle', 'pos': [396, 168]}]",yes<end_of_turn>,True,302
3305,purple,pentagon,True,8,0.25,4,0,sha,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [374, 90]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [267, 258]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [265, 342]}, {'color': 'yellow', 'shape': 'heart', 'pos': [114, 134]}, {'color': 'yellow', 'shape': 'heart', 'pos': [84, 245]}, {'color': 'yellow', 'shape': 'square', 'pos': [225, 148]}, {'color': 'yellow', 'shape': 'square', 'pos': [297, 355]}, {'color': 'orange', 'shape': 'heart', 'pos': [398, 212]}, {'color': 'orange', 'shape': 'heart', 'pos': [337, 377]}]",no<end_of_turn>,False,302
3306,purple,pentagon,False,8,0.25,4,0,col,"[{'color': 'purple', 'shape': 'square', 'pos': [21, 160]}, {'color': 'purple', 'shape': 'square', 'pos': [316, 283]}, {'color': 'blue', 'shape': 'circle', 'pos': [345, 118]}, {'color': 'blue', 'shape': 'circle', 'pos': [321, 416]}, {'color': 'orange', 'shape': 'circle', 'pos': [234, 262]}, {'color': 'orange', 'shape': 'circle', 'pos': [235, 149]}, {'color': 'blue', 'shape': 'square', 'pos': [125, 157]}, {'color': 'blue', 'shape': 'square', 'pos': [409, 156]}]",no<end_of_turn>,True,302
3307,purple,pentagon,False,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [221, 157]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [24, 134]}, {'color': 'orange', 'shape': 'heart', 'pos': [207, 383]}, {'color': 'orange', 'shape': 'heart', 'pos': [144, 188]}, {'color': 'yellow', 'shape': 'square', 'pos': [137, 17]}, {'color': 'yellow', 'shape': 'square', 'pos': [269, 195]}, {'color': 'orange', 'shape': 'square', 'pos': [40, 308]}, {'color': 'orange', 'shape': 'square', 'pos': [140, 251]}]",no<end_of_turn>,True,302
3308,purple,pentagon,True,8,0.5,4,0,col,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [369, 176]}, {'color': 'purple', 'shape': 'square', 'pos': [198, 167]}, {'color': 'purple', 'shape': 'square', 'pos': [67, 72]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [306, 354]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [335, 269]}, {'color': 'orange', 'shape': 'star', 'pos': [160, 268]}, {'color': 'orange', 'shape': 'star', 'pos': [350, 74]}, {'color': 'orange', 'shape': 'square', 'pos': [96, 387]}, {'color': 'orange', 'shape': 'square', 'pos': [124, 109]}]",yes<end_of_turn>,True,302
3309,purple,pentagon,True,8,0.5,4,0,sha,"[{'color': 'purple', 'shape': 'pentagon', 'pos': [428, 17]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [211, 94]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [259, 356]}, {'color': 'purple', 'shape': 'star', 'pos': [170, 74]}, {'color': 'purple', 'shape': 'star', 'pos': [378, 234]}, {'color': 'green', 'shape': 'square', 'pos': [315, 377]}, {'color': 'green', 'shape': 'square', 'pos': [127, 297]}, {'color': 'green', 'shape': 'star', 'pos': [375, 291]}, {'color': 'green', 'shape': 'star', 'pos': [290, 424]}]",yes<end_of_turn>,True,302
