ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
2000,yellow,circle,True,8,0.0,4,0,col,"[{'color': 'yellow', 'shape': 'circle', 'pos': [367, 189]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [129, 96]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [134, 37]}, {'color': 'green', 'shape': 'pentagon', 'pos': [57, 208]}, {'color': 'green', 'shape': 'pentagon', 'pos': [282, 401]}, {'color': 'green', 'shape': 'heart', 'pos': [315, 407]}, {'color': 'green', 'shape': 'heart', 'pos': [276, 360]}, {'color': 'blue', 'shape': 'heart', 'pos': [269, 120]}, {'color': 'blue', 'shape': 'heart', 'pos': [327, 218]}]",yes<end_of_turn>,True,301
2001,yellow,circle,True,8,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'circle', 'pos': [181, 112]}, {'color': 'orange', 'shape': 'star', 'pos': [53, 384]}, {'color': 'orange', 'shape': 'star', 'pos': [267, 355]}, {'color': 'purple', 'shape': 'star', 'pos': [92, 426]}, {'color': 'purple', 'shape': 'star', 'pos': [266, 82]}, {'color': 'orange', 'shape': 'square', 'pos': [197, 370]}, {'color': 'orange', 'shape': 'square', 'pos': [209, 338]}, {'color': 'purple', 'shape': 'square', 'pos': [80, 174]}, {'color': 'purple', 'shape': 'square', 'pos': [146, 235]}]",yes<end_of_turn>,True,301
2002,yellow,circle,False,8,0.0,4,0,col,"[{'color': 'green', 'shape': 'star', 'pos': [104, 287]}, {'color': 'green', 'shape': 'star', 'pos': [60, 411]}, {'color': 'orange', 'shape': 'triangle', 'pos': [430, 72]}, {'color': 'orange', 'shape': 'triangle', 'pos': [155, 292]}, {'color': 'orange', 'shape': 'star', 'pos': [431, 202]}, {'color': 'orange', 'shape': 'star', 'pos': [283, 267]}, {'color': 'green', 'shape': 'triangle', 'pos': [348, 24]}, {'color': 'green', 'shape': 'triangle', 'pos': [205, 349]}]",no<end_of_turn>,True,301
2003,yellow,circle,False,8,0.0,4,0,sha,"[{'color': 'green', 'shape': 'star', 'pos': [425, 385]}, {'color': 'green', 'shape': 'star', 'pos': [362, 101]}, {'color': 'purple', 'shape': 'square', 'pos': [392, 303]}, {'color': 'purple', 'shape': 'square', 'pos': [160, 118]}, {'color': 'green', 'shape': 'square', 'pos': [190, 276]}, {'color': 'green', 'shape': 'square', 'pos': [105, 387]}, {'color': 'purple', 'shape': 'star', 'pos': [312, 77]}, {'color': 'purple', 'shape': 'star', 'pos': [337, 172]}]",no<end_of_turn>,True,301
2004,yellow,circle,True,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'circle', 'pos': [34, 123]}, {'color': 'yellow', 'shape': 'star', 'pos': [171, 389]}, {'color': 'yellow', 'shape': 'star', 'pos': [137, 148]}, {'color': 'green', 'shape': 'heart', 'pos': [17, 18]}, {'color': 'green', 'shape': 'heart', 'pos': [49, 289]}, {'color': 'orange', 'shape': 'star', 'pos': [310, 140]}, {'color': 'orange', 'shape': 'star', 'pos': [165, 231]}, {'color': 'orange', 'shape': 'heart', 'pos': [409, 330]}, {'color': 'orange', 'shape': 'heart', 'pos': [164, 422]}]",yes<end_of_turn>,True,301
2005,yellow,circle,True,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'circle', 'pos': [299, 387]}, {'color': 'orange', 'shape': 'circle', 'pos': [127, 68]}, {'color': 'orange', 'shape': 'circle', 'pos': [423, 274]}, {'color': 'blue', 'shape': 'triangle', 'pos': [200, 386]}, {'color': 'blue', 'shape': 'triangle', 'pos': [399, 120]}, {'color': 'blue', 'shape': 'star', 'pos': [113, 216]}, {'color': 'blue', 'shape': 'star', 'pos': [191, 430]}, {'color': 'orange', 'shape': 'star', 'pos': [69, 367]}, {'color': 'orange', 'shape': 'star', 'pos': [167, 166]}]",yes<end_of_turn>,True,301
2006,yellow,circle,False,8,0.25,4,0,col,"[{'color': 'yellow', 'shape': 'heart', 'pos': [75, 123]}, {'color': 'yellow', 'shape': 'heart', 'pos': [46, 204]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [415, 403]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [239, 20]}, {'color': 'orange', 'shape': 'heart', 'pos': [121, 286]}, {'color': 'orange', 'shape': 'heart', 'pos': [402, 35]}, {'color': 'purple', 'shape': 'heart', 'pos': [179, 269]}, {'color': 'purple', 'shape': 'heart', 'pos': [132, 355]}]",no<end_of_turn>,True,301
2007,yellow,circle,False,8,0.25,4,0,sha,"[{'color': 'red', 'shape': 'circle', 'pos': [21, 121]}, {'color': 'red', 'shape': 'circle', 'pos': [334, 196]}, {'color': 'blue', 'shape': 'square', 'pos': [348, 268]}, {'color': 'blue', 'shape': 'square', 'pos': [149, 172]}, {'color': 'red', 'shape': 'triangle', 'pos': [234, 31]}, {'color': 'red', 'shape': 'triangle', 'pos': [85, 315]}, {'color': 'red', 'shape': 'square', 'pos': [273, 124]}, {'color': 'red', 'shape': 'square', 'pos': [121, 252]}]",no<end_of_turn>,True,301
2008,yellow,circle,True,8,0.5,4,0,col,"[{'color': 'yellow', 'shape': 'circle', 'pos': [123, 113]}, {'color': 'yellow', 'shape': 'heart', 'pos': [239, 373]}, {'color': 'yellow', 'shape': 'heart', 'pos': [381, 158]}, {'color': 'blue', 'shape': 'circle', 'pos': [279, 138]}, {'color': 'blue', 'shape': 'circle', 'pos': [108, 188]}, {'color': 'red', 'shape': 'pentagon', 'pos': [124, 410]}, {'color': 'red', 'shape': 'pentagon', 'pos': [245, 169]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [168, 209]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [331, 126]}]",yes<end_of_turn>,True,301
2009,yellow,circle,True,8,0.5,4,0,sha,"[{'color': 'yellow', 'shape': 'circle', 'pos': [59, 323]}, {'color': 'orange', 'shape': 'circle', 'pos': [182, 180]}, {'color': 'orange', 'shape': 'circle', 'pos': [94, 210]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [129, 339]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [198, 342]}, {'color': 'blue', 'shape': 'square', 'pos': [317, 250]}, {'color': 'blue', 'shape': 'square', 'pos': [114, 116]}, {'color': 'blue', 'shape': 'triangle', 'pos': [375, 70]}, {'color': 'blue', 'shape': 'triangle', 'pos': [148, 198]}]",yes<end_of_turn>,True,301
