ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
2700,orange,pentagon,True,8,0.0,4,0,col,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [202, 360]}, {'color': 'red', 'shape': 'star', 'pos': [239, 329]}, {'color': 'red', 'shape': 'star', 'pos': [362, 410]}, {'color': 'red', 'shape': 'triangle', 'pos': [306, 200]}, {'color': 'red', 'shape': 'triangle', 'pos': [121, 225]}, {'color': 'blue', 'shape': 'triangle', 'pos': [389, 117]}, {'color': 'blue', 'shape': 'triangle', 'pos': [351, 102]}, {'color': 'blue', 'shape': 'star', 'pos': [344, 254]}, {'color': 'blue', 'shape': 'star', 'pos': [28, 170]}]",yes<end_of_turn>,True,302
2701,orange,pentagon,True,8,0.0,4,0,sha,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [36, 382]}, {'color': 'green', 'shape': 'star', 'pos': [423, 307]}, {'color': 'green', 'shape': 'star', 'pos': [73, 328]}, {'color': 'green', 'shape': 'triangle', 'pos': [344, 284]}, {'color': 'green', 'shape': 'triangle', 'pos': [81, 162]}, {'color': 'blue', 'shape': 'star', 'pos': [338, 352]}, {'color': 'blue', 'shape': 'star', 'pos': [255, 405]}, {'color': 'blue', 'shape': 'triangle', 'pos': [277, 99]}, {'color': 'blue', 'shape': 'triangle', 'pos': [310, 46]}]",yes<end_of_turn>,True,302
2702,orange,pentagon,False,8,0.0,4,0,col,"[{'color': 'red', 'shape': 'circle', 'pos': [412, 108]}, {'color': 'red', 'shape': 'circle', 'pos': [305, 247]}, {'color': 'green', 'shape': 'circle', 'pos': [311, 285]}, {'color': 'green', 'shape': 'circle', 'pos': [178, 327]}, {'color': 'green', 'shape': 'triangle', 'pos': [111, 153]}, {'color': 'green', 'shape': 'triangle', 'pos': [313, 205]}, {'color': 'red', 'shape': 'triangle', 'pos': [289, 35]}, {'color': 'red', 'shape': 'triangle', 'pos': [285, 332]}]",no<end_of_turn>,True,302
2703,orange,pentagon,False,8,0.0,4,0,sha,"[{'color': 'blue', 'shape': 'star', 'pos': [136, 196]}, {'color': 'blue', 'shape': 'star', 'pos': [174, 408]}, {'color': 'blue', 'shape': 'circle', 'pos': [414, 374]}, {'color': 'blue', 'shape': 'circle', 'pos': [378, 365]}, {'color': 'green', 'shape': 'star', 'pos': [21, 141]}, {'color': 'green', 'shape': 'star', 'pos': [203, 136]}, {'color': 'green', 'shape': 'circle', 'pos': [273, 336]}, {'color': 'green', 'shape': 'circle', 'pos': [387, 315]}]",no<end_of_turn>,True,302
2704,orange,pentagon,True,8,0.25,4,0,col,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [117, 274]}, {'color': 'orange', 'shape': 'triangle', 'pos': [192, 156]}, {'color': 'orange', 'shape': 'triangle', 'pos': [320, 266]}, {'color': 'yellow', 'shape': 'square', 'pos': [70, 79]}, {'color': 'yellow', 'shape': 'square', 'pos': [284, 161]}, {'color': 'purple', 'shape': 'square', 'pos': [327, 415]}, {'color': 'purple', 'shape': 'square', 'pos': [61, 375]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [294, 373]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [27, 75]}]",yes<end_of_turn>,True,302
2705,orange,pentagon,True,8,0.25,4,0,sha,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [422, 16]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [150, 192]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [26, 240]}, {'color': 'red', 'shape': 'square', 'pos': [90, 139]}, {'color': 'red', 'shape': 'square', 'pos': [341, 126]}, {'color': 'red', 'shape': 'circle', 'pos': [55, 158]}, {'color': 'red', 'shape': 'circle', 'pos': [220, 256]}, {'color': 'purple', 'shape': 'circle', 'pos': [170, 98]}, {'color': 'purple', 'shape': 'circle', 'pos': [183, 166]}]",no<end_of_turn>,False,302
2706,orange,pentagon,False,8,0.25,4,0,col,"[{'color': 'orange', 'shape': 'square', 'pos': [259, 109]}, {'color': 'orange', 'shape': 'square', 'pos': [428, 22]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [318, 236]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [397, 379]}, {'color': 'red', 'shape': 'square', 'pos': [34, 237]}, {'color': 'red', 'shape': 'square', 'pos': [45, 59]}, {'color': 'red', 'shape': 'triangle', 'pos': [119, 345]}, {'color': 'red', 'shape': 'triangle', 'pos': [265, 330]}]",no<end_of_turn>,True,302
2707,orange,pentagon,False,8,0.25,4,0,sha,"[{'color': 'yellow', 'shape': 'pentagon', 'pos': [48, 162]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [139, 193]}, {'color': 'blue', 'shape': 'heart', 'pos': [302, 51]}, {'color': 'blue', 'shape': 'heart', 'pos': [42, 71]}, {'color': 'blue', 'shape': 'star', 'pos': [227, 308]}, {'color': 'blue', 'shape': 'star', 'pos': [45, 403]}, {'color': 'yellow', 'shape': 'heart', 'pos': [256, 104]}, {'color': 'yellow', 'shape': 'heart', 'pos': [379, 45]}]",yes<end_of_turn>,False,302
2708,orange,pentagon,True,8,0.5,4,0,col,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [206, 347]}, {'color': 'orange', 'shape': 'heart', 'pos': [222, 382]}, {'color': 'orange', 'shape': 'heart', 'pos': [123, 109]}, {'color': 'red', 'shape': 'pentagon', 'pos': [317, 331]}, {'color': 'red', 'shape': 'pentagon', 'pos': [244, 85]}, {'color': 'green', 'shape': 'circle', 'pos': [425, 140]}, {'color': 'green', 'shape': 'circle', 'pos': [342, 208]}, {'color': 'red', 'shape': 'heart', 'pos': [423, 259]}, {'color': 'red', 'shape': 'heart', 'pos': [391, 278]}]",yes<end_of_turn>,True,302
2709,orange,pentagon,True,8,0.5,4,0,sha,"[{'color': 'orange', 'shape': 'pentagon', 'pos': [31, 280]}, {'color': 'green', 'shape': 'pentagon', 'pos': [246, 157]}, {'color': 'green', 'shape': 'pentagon', 'pos': [66, 243]}, {'color': 'orange', 'shape': 'circle', 'pos': [57, 352]}, {'color': 'orange', 'shape': 'circle', 'pos': [417, 228]}, {'color': 'purple', 'shape': 'heart', 'pos': [151, 36]}, {'color': 'purple', 'shape': 'heart', 'pos': [185, 178]}, {'color': 'green', 'shape': 'circle', 'pos': [287, 292]}, {'color': 'green', 'shape': 'circle', 'pos': [20, 386]}]",no<end_of_turn>,False,302
