ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
0900,green,pentagon,True,8,0.0,4,0,col,"[{'color': 'green', 'shape': 'pentagon', 'pos': [48, 415]}, {'color': 'blue', 'shape': 'square', 'pos': [376, 159]}, {'color': 'blue', 'shape': 'square', 'pos': [140, 145]}, {'color': 'blue', 'shape': 'star', 'pos': [296, 204]}, {'color': 'blue', 'shape': 'star', 'pos': [373, 58]}, {'color': 'red', 'shape': 'square', 'pos': [241, 269]}, {'color': 'red', 'shape': 'square', 'pos': [325, 362]}, {'color': 'red', 'shape': 'star', 'pos': [368, 271]}, {'color': 'red', 'shape': 'star', 'pos': [265, 49]}]",yes<end_of_turn>,True,302
0901,green,pentagon,True,8,0.0,4,0,sha,"[{'color': 'green', 'shape': 'pentagon', 'pos': [412, 321]}, {'color': 'purple', 'shape': 'triangle', 'pos': [216, 204]}, {'color': 'purple', 'shape': 'triangle', 'pos': [307, 94]}, {'color': 'red', 'shape': 'triangle', 'pos': [146, 427]}, {'color': 'red', 'shape': 'triangle', 'pos': [104, 138]}, {'color': 'purple', 'shape': 'circle', 'pos': [18, 309]}, {'color': 'purple', 'shape': 'circle', 'pos': [350, 171]}, {'color': 'red', 'shape': 'circle', 'pos': [392, 239]}, {'color': 'red', 'shape': 'circle', 'pos': [111, 171]}]",yes<end_of_turn>,True,302
0902,green,pentagon,False,8,0.0,4,0,col,"[{'color': 'purple', 'shape': 'star', 'pos': [257, 344]}, {'color': 'purple', 'shape': 'star', 'pos': [247, 129]}, {'color': 'purple', 'shape': 'circle', 'pos': [254, 69]}, {'color': 'purple', 'shape': 'circle', 'pos': [407, 174]}, {'color': 'orange', 'shape': 'star', 'pos': [166, 317]}, {'color': 'orange', 'shape': 'star', 'pos': [421, 104]}, {'color': 'orange', 'shape': 'circle', 'pos': [103, 54]}, {'color': 'orange', 'shape': 'circle', 'pos': [292, 347]}]",no<end_of_turn>,True,302
0903,green,pentagon,False,8,0.0,4,0,sha,"[{'color': 'yellow', 'shape': 'star', 'pos': [274, 131]}, {'color': 'yellow', 'shape': 'star', 'pos': [139, 292]}, {'color': 'blue', 'shape': 'star', 'pos': [31, 203]}, {'color': 'blue', 'shape': 'star', 'pos': [306, 314]}, {'color': 'yellow', 'shape': 'square', 'pos': [48, 272]}, {'color': 'yellow', 'shape': 'square', 'pos': [199, 112]}, {'color': 'blue', 'shape': 'square', 'pos': [51, 48]}, {'color': 'blue', 'shape': 'square', 'pos': [61, 321]}]",no<end_of_turn>,True,302
0904,green,pentagon,True,8,0.25,4,0,col,"[{'color': 'green', 'shape': 'pentagon', 'pos': [69, 243]}, {'color': 'green', 'shape': 'star', 'pos': [334, 16]}, {'color': 'green', 'shape': 'star', 'pos': [278, 227]}, {'color': 'red', 'shape': 'heart', 'pos': [424, 212]}, {'color': 'red', 'shape': 'heart', 'pos': [32, 63]}, {'color': 'orange', 'shape': 'star', 'pos': [231, 29]}, {'color': 'orange', 'shape': 'star', 'pos': [287, 98]}, {'color': 'red', 'shape': 'star', 'pos': [381, 280]}, {'color': 'red', 'shape': 'star', 'pos': [373, 84]}]",yes<end_of_turn>,True,302
0905,green,pentagon,True,8,0.25,4,0,sha,"[{'color': 'green', 'shape': 'pentagon', 'pos': [423, 403]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [292, 29]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [76, 103]}, {'color': 'orange', 'shape': 'triangle', 'pos': [396, 121]}, {'color': 'orange', 'shape': 'triangle', 'pos': [349, 380]}, {'color': 'blue', 'shape': 'square', 'pos': [286, 273]}, {'color': 'blue', 'shape': 'square', 'pos': [345, 103]}, {'color': 'blue', 'shape': 'triangle', 'pos': [203, 259]}, {'color': 'blue', 'shape': 'triangle', 'pos': [108, 41]}]",yes<end_of_turn>,True,302
0906,green,pentagon,False,8,0.25,4,0,col,"[{'color': 'green', 'shape': 'square', 'pos': [91, 336]}, {'color': 'green', 'shape': 'square', 'pos': [212, 329]}, {'color': 'orange', 'shape': 'heart', 'pos': [46, 359]}, {'color': 'orange', 'shape': 'heart', 'pos': [164, 398]}, {'color': 'yellow', 'shape': 'square', 'pos': [383, 380]}, {'color': 'yellow', 'shape': 'square', 'pos': [196, 57]}, {'color': 'yellow', 'shape': 'heart', 'pos': [321, 117]}, {'color': 'yellow', 'shape': 'heart', 'pos': [417, 255]}]",no<end_of_turn>,True,302
0907,green,pentagon,False,8,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'pentagon', 'pos': [106, 280]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [250, 287]}, {'color': 'purple', 'shape': 'star', 'pos': [74, 184]}, {'color': 'purple', 'shape': 'star', 'pos': [343, 129]}, {'color': 'purple', 'shape': 'heart', 'pos': [60, 263]}, {'color': 'purple', 'shape': 'heart', 'pos': [232, 168]}, {'color': 'blue', 'shape': 'star', 'pos': [157, 240]}, {'color': 'blue', 'shape': 'star', 'pos': [272, 387]}]",no<end_of_turn>,True,302
0908,green,pentagon,True,8,0.5,4,0,col,"[{'color': 'green', 'shape': 'pentagon', 'pos': [16, 423]}, {'color': 'green', 'shape': 'star', 'pos': [36, 350]}, {'color': 'green', 'shape': 'star', 'pos': [305, 109]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [256, 216]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [72, 153]}, {'color': 'blue', 'shape': 'square', 'pos': [253, 120]}, {'color': 'blue', 'shape': 'square', 'pos': [401, 218]}, {'color': 'blue', 'shape': 'star', 'pos': [92, 41]}, {'color': 'blue', 'shape': 'star', 'pos': [357, 209]}]",yes<end_of_turn>,True,302
0909,green,pentagon,True,8,0.5,4,0,sha,"[{'color': 'green', 'shape': 'pentagon', 'pos': [48, 131]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [409, 270]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [47, 304]}, {'color': 'green', 'shape': 'square', 'pos': [383, 376]}, {'color': 'green', 'shape': 'square', 'pos': [387, 154]}, {'color': 'orange', 'shape': 'heart', 'pos': [415, 345]}, {'color': 'orange', 'shape': 'heart', 'pos': [162, 190]}, {'color': 'yellow', 'shape': 'square', 'pos': [168, 353]}, {'color': 'yellow', 'shape': 'square', 'pos': [290, 334]}]",yes<end_of_turn>,True,302
