ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
4000,blue,square,True,4,0.25,4,0,col,"[{'color': 'blue', 'shape': 'square', 'pos': [238, 34]}, {'color': 'blue', 'shape': 'star', 'pos': [355, 232]}, {'color': 'orange', 'shape': 'heart', 'pos': [205, 354]}, {'color': 'green', 'shape': 'heart', 'pos': [283, 263]}, {'color': 'green', 'shape': 'star', 'pos': [106, 398]}]",yes<end_of_turn>,True,301
4001,blue,square,True,4,0.25,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [206, 336]}, {'color': 'yellow', 'shape': 'square', 'pos': [204, 149]}, {'color': 'red', 'shape': 'pentagon', 'pos': [299, 83]}, {'color': 'red', 'shape': 'circle', 'pos': [220, 222]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [353, 174]}]",yes<end_of_turn>,True,301
4002,blue,square,False,4,0.25,4,0,col,"[{'color': 'blue', 'shape': 'circle', 'pos': [369, 376]}, {'color': 'red', 'shape': 'pentagon', 'pos': [130, 307]}, {'color': 'yellow', 'shape': 'circle', 'pos': [146, 350]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [169, 190]}]",no<end_of_turn>,True,301
4003,blue,square,False,4,0.25,4,0,sha,"[{'color': 'green', 'shape': 'square', 'pos': [81, 328]}, {'color': 'purple', 'shape': 'heart', 'pos': [280, 176]}, {'color': 'purple', 'shape': 'triangle', 'pos': [55, 223]}, {'color': 'green', 'shape': 'heart', 'pos': [287, 299]}]",no<end_of_turn>,True,301
4004,blue,square,True,4,0.5,4,0,col,"[{'color': 'blue', 'shape': 'square', 'pos': [157, 136]}, {'color': 'blue', 'shape': 'circle', 'pos': [362, 124]}, {'color': 'purple', 'shape': 'square', 'pos': [74, 415]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [399, 75]}, {'color': 'purple', 'shape': 'circle', 'pos': [204, 359]}]",yes<end_of_turn>,True,301
4005,blue,square,True,4,0.5,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [430, 69]}, {'color': 'red', 'shape': 'square', 'pos': [168, 253]}, {'color': 'blue', 'shape': 'triangle', 'pos': [136, 106]}, {'color': 'yellow', 'shape': 'circle', 'pos': [210, 151]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [19, 395]}]",yes<end_of_turn>,True,301
4006,blue,square,False,4,0.5,4,0,col,"[{'color': 'blue', 'shape': 'circle', 'pos': [81, 363]}, {'color': 'green', 'shape': 'square', 'pos': [195, 133]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [29, 425]}, {'color': 'green', 'shape': 'circle', 'pos': [294, 31]}]",no<end_of_turn>,True,301
4007,blue,square,False,4,0.5,4,0,sha,"[{'color': 'yellow', 'shape': 'square', 'pos': [239, 388]}, {'color': 'blue', 'shape': 'circle', 'pos': [120, 375]}, {'color': 'red', 'shape': 'triangle', 'pos': [211, 156]}, {'color': 'red', 'shape': 'circle', 'pos': [232, 267]}]",no<end_of_turn>,True,301
4008,blue,square,True,4,0.75,4,0,col,"[{'color': 'blue', 'shape': 'square', 'pos': [317, 51]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [121, 249]}, {'color': 'red', 'shape': 'square', 'pos': [278, 180]}, {'color': 'blue', 'shape': 'star', 'pos': [391, 34]}, {'color': 'orange', 'shape': 'star', 'pos': [183, 22]}]",yes<end_of_turn>,True,301
4009,blue,square,True,4,0.75,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [246, 201]}, {'color': 'red', 'shape': 'square', 'pos': [421, 261]}, {'color': 'blue', 'shape': 'circle', 'pos': [164, 349]}, {'color': 'orange', 'shape': 'square', 'pos': [290, 305]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [308, 89]}]",yes<end_of_turn>,True,301
4010,blue,square,False,4,0.75,4,0,col,"[{'color': 'blue', 'shape': 'heart', 'pos': [389, 240]}, {'color': 'orange', 'shape': 'square', 'pos': [273, 123]}, {'color': 'blue', 'shape': 'star', 'pos': [200, 400]}, {'color': 'purple', 'shape': 'heart', 'pos': [113, 410]}]",no<end_of_turn>,True,301
4011,blue,square,False,4,0.75,4,0,sha,"[{'color': 'orange', 'shape': 'square', 'pos': [185, 41]}, {'color': 'blue', 'shape': 'triangle', 'pos': [287, 43]}, {'color': 'red', 'shape': 'square', 'pos': [182, 211]}, {'color': 'red', 'shape': 'pentagon', 'pos': [377, 152]}]",no<end_of_turn>,True,301
4012,blue,square,True,4,1.0,4,0,col,"[{'color': 'blue', 'shape': 'square', 'pos': [214, 373]}, {'color': 'blue', 'shape': 'star', 'pos': [261, 33]}, {'color': 'orange', 'shape': 'square', 'pos': [402, 272]}, {'color': 'blue', 'shape': 'circle', 'pos': [202, 170]}, {'color': 'red', 'shape': 'square', 'pos': [95, 76]}]",yes<end_of_turn>,True,301
4013,blue,square,True,4,1.0,4,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [41, 220]}, {'color': 'orange', 'shape': 'square', 'pos': [281, 289]}, {'color': 'blue', 'shape': 'star', 'pos': [48, 185]}, {'color': 'red', 'shape': 'square', 'pos': [268, 66]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [57, 416]}]",yes<end_of_turn>,True,301
4014,blue,square,False,4,1.0,4,0,col,"[{'color': 'blue', 'shape': 'heart', 'pos': [356, 168]}, {'color': 'yellow', 'shape': 'square', 'pos': [238, 295]}, {'color': 'blue', 'shape': 'triangle', 'pos': [26, 428]}, {'color': 'green', 'shape': 'square', 'pos': [250, 376]}]",no<end_of_turn>,True,301
4015,blue,square,False,4,1.0,4,0,sha,"[{'color': 'orange', 'shape': 'square', 'pos': [139, 302]}, {'color': 'blue', 'shape': 'star', 'pos': [269, 405]}, {'color': 'red', 'shape': 'square', 'pos': [275, 272]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [96, 47]}]",no<end_of_turn>,True,301
4016,blue,triangle,True,2,0.0,2,0,col,"[{'color': 'blue', 'shape': 'triangle', 'pos': [257, 52]}, {'color': 'orange', 'shape': 'heart', 'pos': [318, 285]}, {'color': 'yellow', 'shape': 'star', 'pos': [129, 87]}]",yes<end_of_turn>,True,301
4017,blue,triangle,True,2,0.0,2,0,sha,"[{'color': 'blue', 'shape': 'triangle', 'pos': [161, 33]}, {'color': 'orange', 'shape': 'heart', 'pos': [70, 137]}, {'color': 'red', 'shape': 'circle', 'pos': [183, 145]}]",yes<end_of_turn>,True,301
4018,blue,triangle,False,2,0.0,2,0,col,"[{'color': 'green', 'shape': 'heart', 'pos': [161, 302]}, {'color': 'green', 'shape': 'star', 'pos': [169, 362]}]",no<end_of_turn>,True,301
4019,blue,triangle,False,2,0.0,2,0,sha,"[{'color': 'orange', 'shape': 'square', 'pos': [266, 198]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [395, 280]}]",no<end_of_turn>,True,301
4020,blue,triangle,True,2,0.5,2,0,col,"[{'color': 'blue', 'shape': 'triangle', 'pos': [64, 380]}, {'color': 'blue', 'shape': 'star', 'pos': [197, 399]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [17, 153]}]",yes<end_of_turn>,True,301
4021,blue,triangle,True,2,0.5,2,0,sha,"[{'color': 'blue', 'shape': 'triangle', 'pos': [20, 24]}, {'color': 'green', 'shape': 'triangle', 'pos': [284, 254]}, {'color': 'purple', 'shape': 'heart', 'pos': [146, 246]}]",yes<end_of_turn>,True,301
