image_id,start,end,is_correct,steer_out,out0,P0,out1,P1,out2,P2,out3,P3
010,green,red,True, Red<|im_end|>,Red,0.9122818112373352,The,0.0814126655459404,red,0.0026282661128789186,Green,0.000572715129237622
011,green,red,True, Red.<|im_end|>,Red,0.9237814545631409,The,0.07228869944810867,red,0.0017020627856254578,B,0.0008148039923980832
012,green,red,True, Red<|im_end|>,Red,0.5879269242286682,The,0.14157989621162415,Brown,0.07171417027711868,Mar,0.050116632133722305
013,green,red,False, Yellow<|im_end|>,Yellow,0.2667006254196167,The,0.245683953166008,Light,0.1752481609582901,P,0.15074723958969116
014,green,red,True, Red<|im_end|>,Red,0.9217848181724548,The,0.027389204129576683,Yellow,0.027099609375,B,0.010370084084570408
015,green,red,True, Red<|im_end|>,Red,0.7079835534095764,Yellow,0.21882414817810059,The,0.03761160373687744,B,0.011652865447103977
016,green,red,True,Red and white.,Red,0.9724858999252319,The,0.01539587788283825,White,0.006697834935039282,red,0.0019612826872617006
017,green,red,True, Red<|im_end|>,Red,0.8493936061859131,Green,0.09216998517513275,The,0.043307773768901825,Mar,0.004753968212753534
018,green,red,False, Yellow<|im_end|>,Yellow,0.6203802227973938,Red,0.19251906871795654,Green,0.14820842444896698,The,0.019146287813782692
019,green,red,True, Red<|im_end|>,Red,0.8132182359695435,Green,0.1140153557062149,The,0.04263962805271149,Yellow,0.015895018354058266
020,blue,red,True, Red<|im_end|>,Red,0.8229408264160156,Orange,0.040477484464645386,P,0.03218786418437958,The,0.01498128566890955
021,blue,red,True, Red<|im_end|>,Red,0.9580402374267578,red,0.01945013739168644,The,0.008412009105086327,Yellow,0.004984919913113117
022,blue,red,True, Red<|im_end|>,Red,0.8962773084640503,The,0.08663847297430038,B,0.010549865663051605,red,0.004318035673350096
023,blue,red,True, Red.<|im_end|>,Red,0.8581339120864868,The,0.13218599557876587,B,0.006486725993454456,red,0.0014371044235303998
024,blue,red,True, Red<|im_end|>,Red,0.9697529077529907,The,0.009547683410346508,Blue,0.0068757967092096806,P,0.006244575139135122
025,blue,red,True, Red<|im_end|>,Red,0.7471762895584106,P,0.10351492464542389,red,0.06963781267404556,White,0.04895605519413948
026,blue,red,True, Red<|im_end|>,Red,0.9760033488273621,The,0.01837051287293434,red,0.00169291568454355,Blue,0.0013175415806472301
027,blue,red,True, Red<|im_end|>,Red,0.9796653389930725,The,0.015445802360773087,red,0.0028628376312553883,Blue,0.0002570584765635431
028,blue,red,True, Red<|im_end|>,Red,0.9748480916023254,The,0.0127189876511693,red,0.004402873106300831,Blue,0.002091560745611787
029,blue,red,True, Red<|im_end|>,Red,0.9089651703834534,The,0.04838241636753082,B,0.03580215573310852,**,0.0014502361882477999
030,yellow,red,True, Red<|im_end|>,Red,0.9521663188934326,red,0.040513962507247925,The,0.0022203747648745775,P,0.0009132670238614082
031,yellow,red,False,Lime green.,L,0.36342188715934753,Green,0.3439077138900757,B,0.11719118803739548,Ne,0.08599439263343811
032,yellow,red,True, Red<|im_end|>,Red,0.8161736726760864,The,0.17464198172092438,red,0.005470252595841885,B,0.0014508389867842197
033,yellow,red,True, Red<|im_end|>,Red,0.835559606552124,Orange,0.08749839663505554,The,0.06170717626810074,B,0.006654352881014347
034,yellow,red,True, Red<|im_end|>,Red,0.9818097352981567,The,0.013224691152572632,red,0.0023110604379326105,B,0.0005784128443337977
035,yellow,red,True, Red<|im_end|>,Red,0.9280347228050232,Orange,0.05412112548947334,The,0.011729052290320396,red,0.002458167728036642
036,yellow,red,True, Red<|im_end|>,Red,0.9604111909866333,The,0.034333184361457825,B,0.0020357563626021147,red,0.0014590133214369416
037,yellow,red,True, Red<|im_end|>,Red,0.9019662141799927,The,0.09096452593803406,Yellow,0.0026483486872166395,red,0.0011587137123569846
038,yellow,red,True, Red<|im_end|>,Red,0.7150612473487854,Orange,0.23759675025939941,The,0.03566741198301315,Yellow,0.0036425364669412374
039,yellow,red,True, Red<|im_end|>,Red,0.48275867104530334,Orange,0.4452719986438751,The,0.0455998070538044,Yellow,0.01329109724611044
040,orange,red,True, Red.<|im_end|>,Red,0.9168870449066162,The,0.061743464320898056,Orange,0.014493920840322971,B,0.0034064939245581627
041,orange,red,True, Red.<|im_end|>,Red,0.7103860378265381,P,0.11943193525075912,The,0.07224526256322861,Orange,0.0607268251478672
042,orange,red,True, Red<|im_end|>,Red,0.9374552369117737,The,0.01956861838698387,B,0.01836990937590599,Orange,0.018290091305971146
043,orange,red,True, Red<|im_end|>,Red,0.9599122405052185,The,0.023658007383346558,Orange,0.010408574715256691,red,0.0018235964234918356
044,orange,red,True, Red<|im_end|>,Red,0.9684370756149292,The,0.026301587000489235,Orange,0.001764999353326857,B,0.0014706868678331375
045,orange,red,True,Red and white.,Red,0.6009611487388611,Orange,0.27246102690696716,P,0.052631624042987823,Yellow,0.027458107098937035
046,orange,red,True, Red<|im_end|>,Red,0.9601390361785889,The,0.03492053598165512,red,0.0018100603483617306,Orange,0.0014379433123394847
047,orange,red,True, Red<|im_end|>,Red,0.9626120924949646,Orange,0.017839567735791206,The,0.013474516570568085,red,0.004156390205025673
048,orange,red,True, Red<|im_end|>,Red,0.908614993095398,The,0.03159474581480026,Yellow,0.026035519316792488,Orange,0.014913488179445267
049,orange,red,True, Red<|im_end|>,Red,0.9723955988883972,The,0.013028941117227077,red,0.007434038445353508,Orange,0.004045503679662943
050,purple,red,True, Red<|im_end|>,Red,0.8836737275123596,Blue,0.0624455064535141,The,0.0262969471514225,red,0.010679662227630615
051,purple,red,True, red<|im_end|>,red,0.49023041129112244,Red,0.43346020579338074,p,0.02166840061545372,yellow,0.01748315989971161
052,purple,red,False, Blue<|im_end|>,Blue,0.6054774522781372,Red,0.29980337619781494,The,0.07851103693246841,blue,0.0028963512741029263
053,purple,red,True, Red<|im_end|>,Red,0.6078940629959106,red,0.3760838806629181,The,0.005804732441902161,RED,0.0024187893141061068
054,purple,red,True, Red<|im_end|>,Red,0.9795454740524292,The,0.013055529445409775,red,0.0025951629504561424,P,0.001611902262084186
055,purple,red,True, Red<|im_end|>,Red,0.9846416115760803,The,0.01146605797111988,red,0.001853663008660078,B,0.0005893825436942279
056,purple,red,True, Red<|im_end|>,Red,0.9618217349052429,The,0.03197290748357773,red,0.0036896648816764355,B,0.0005318569601513445
057,purple,red,True, Red<|im_end|>,Red,0.9440674781799316,The,0.04792673885822296,Blue,0.002829157281666994,red,0.001922433846630156
058,purple,red,True, Red<|im_end|>,Red,0.9559047222137451,The,0.03239435702562332,P,0.004177499562501907,red,0.0036446810699999332
059,purple,red,True, red<|im_end|>,red,0.661733090877533,Red,0.32698050141334534,RED,0.00393652031198144,white,0.0017087653977796435
000,red,green,True, Green<|im_end|>,Green,0.8406506180763245,green,0.12802380323410034,Red,0.013507206924259663,White,0.004259937442839146
001,red,green,True, Green<|im_end|>,Green,0.8750737905502319,Red,0.07139729708433151,Orange,0.014657733030617237,The,0.01326812244951725
002,red,green,False, Red<|im_end|>,Red,0.46425187587738037,Green,0.31779924035072327,Mar,0.08599695563316345,The,0.06773605942726135
003,red,green,True, green<|im_end|>,green,0.6673223376274109,yellow,0.22357487678527832,red,0.06602649390697479,orange,0.013076193630695343
004,red,green,True, Green<|im_end|>,Green,0.9125427603721619,P,0.04275751858949661,The,0.02341529354453087,Red,0.01468503475189209
005,red,green,True, green<|im_end|>,green,0.5872660279273987,Green,0.38142111897468567,red,0.008358833380043507,Red,0.007258444093167782
006,red,green,True, Green<|im_end|>,Green,0.9506391286849976,The,0.030096879228949547,Red,0.014368575066328049,L,0.0014491237234324217
