image_id,start,end,is_correct,steer_out,out0,P0,out1,P1,out2,P2,out3,P3
010,green,red,True, Red<|im_end|>,Red,0.8881193399429321,The,0.08455163985490799,Green,0.021996283903717995,red,0.0017685965867713094
011,green,red,True, Red.<|im_end|>,Red,0.9017362594604492,The,0.09328991919755936,red,0.0016691311029717326,B,0.0013042244827374816
012,green,red,False, Green<|im_end|>,Green,0.300033837556839,The,0.26919957995414734,Red,0.18166621029376984,O,0.09373267740011215
013,green,red,False, The notebook is light green.<|im_end|>,The,0.37990233302116394,Light,0.2177247554063797,Yellow,0.1055767834186554,Green,0.08866968750953674
014,green,red,False, Green.<|im_end|>,Green,0.5596169233322144,Yellow,0.2449667602777481,Red,0.12389852106571198,The,0.04490552097558975
015,green,red,False, Yellow<|im_end|>,Yellow,0.47699692845344543,Green,0.42958658933639526,The,0.05102408304810524,Red,0.01742110215127468
016,green,red,True, Red and white.<|im_end|>,Red,0.9390530586242676,Green,0.02297116443514824,The,0.020333629101514816,White,0.011689145117998123
017,green,red,False, Green<|im_end|>,Green,0.666135311126709,Red,0.2704397737979889,The,0.04287883639335632,Dark,0.005020514130592346
018,green,red,False, Green<|im_end|>,Green,0.4703201651573181,Yellow,0.4678204357624054,The,0.02066284976899624,Red,0.018095964565873146
019,green,red,True, Red<|im_end|>,Red,0.5190665125846863,Green,0.38202744722366333,The,0.05830354988574982,Yellow,0.024460798129439354
020,blue,red,False, Blue<|im_end|>,Blue,0.3624114692211151,Red,0.3340780436992645,P,0.061984386295080185,Orange,0.04901684820652008
021,blue,red,True, Red<|im_end|>,Red,0.8366209268569946,Blue,0.10247888416051865,red,0.016621144488453865,The,0.010395574383437634
022,blue,red,True, Red<|im_end|>,Red,0.8688705563545227,The,0.09235183149576187,B,0.018775084987282753,Blue,0.013756964355707169
023,blue,red,True, Red.<|im_end|>,Red,0.8495104908943176,The,0.13340042531490326,B,0.008305053226649761,Blue,0.006070604082196951
024,blue,red,False, Blue.<|im_end|>,Blue,0.9317398071289062,P,0.04571820795536041,Red,0.009169821627438068,The,0.005563210695981979
025,blue,red,False, Blue<|im_end|>,Blue,0.8049718141555786,blue,0.07302946597337723,P,0.05412977561354637,Light,0.03879830613732338
026,blue,red,True, Red<|im_end|>,Red,0.6518598794937134,Blue,0.31980255246162415,The,0.020579621195793152,red,0.0013832978438585997
027,blue,red,True, Red<|im_end|>,Red,0.8474210500717163,Blue,0.1268584132194519,The,0.017463745549321175,red,0.0024734395556151867
028,blue,red,False, Blue.<|im_end|>,Blue,0.6768377423286438,Red,0.2709563374519348,The,0.020359551534056664,Light,0.007744346745312214
029,blue,red,True, Red<|im_end|>,Red,0.8556262254714966,B,0.05244440585374832,The,0.04953748360276222,Blue,0.034016527235507965
030,yellow,red,True, Red<|im_end|>,Red,0.8028281331062317,Yellow,0.135237917304039,red,0.039782896637916565,yellow,0.011810513213276863
031,yellow,red,False, Green<|im_end|>,Green,0.3495491147041321,L,0.2975788116455078,B,0.12305273115634918,Ne,0.11371967196464539
032,yellow,red,True, Red.<|im_end|>,Red,0.5462679862976074,The,0.3676469624042511,Yellow,0.07342161983251572,B,0.005475400481373072
033,yellow,red,False, Orange<|im_end|>,Orange,0.5568411350250244,Red,0.1727192997932434,Yellow,0.1529248058795929,The,0.08878049999475479
034,yellow,red,True, Red<|im_end|>,Red,0.608494222164154,Yellow,0.3616179823875427,The,0.02148333564400673,Orange,0.002498930087313056
035,yellow,red,False, Orange<|im_end|>,Orange,0.38138139247894287,Red,0.35550281405448914,Yellow,0.23749306797981262,The,0.01724533550441265
036,yellow,red,True, Red<|im_end|>,Red,0.9411688446998596,The,0.04437394440174103,B,0.005758206360042095,Yellow,0.004906839225441217
037,yellow,red,True, Red<|im_end|>,Red,0.7256262898445129,The,0.1751960963010788,Yellow,0.09248417615890503,B,0.0016847464721649885
038,yellow,red,False, Yellow<|im_end|>,Yellow,0.45258867740631104,Orange,0.4461195766925812,The,0.06066708266735077,Red,0.031363822519779205
039,yellow,red,False, Orange<|im_end|>,Orange,0.4807473123073578,Yellow,0.431161105632782,The,0.050278279930353165,Red,0.026873093098402023
040,orange,red,True, Red<|im_end|>,Red,0.8207396864891052,Orange,0.10141293704509735,The,0.06902135908603668,B,0.004450397100299597
041,orange,red,True, Red.<|im_end|>,Red,0.618776261806488,Orange,0.13342803716659546,P,0.133143812417984,The,0.07343284040689468
