image_id,start,end,is_correct,steer_out,out0,P0,out1,P1,out2,P2,out3,P3
010,green,red,True,red<|im_end|>,red,0.9489636421203613,Red,0.02865622006356716,The,0.022317485883831978,RED,2.3060605599312112e-05
011,green,red,True,Red<|im_end|>,Red,0.966529130935669,The,0.022730587050318718,red,0.010737169533967972,RED,9.107077403314179e-07
012,green,red,True,red<|im_end|>,red,0.8988590836524963,Red,0.07378284633159637,The,0.027143193408846855,orange,9.789364412426949e-05
013,green,red,False,Yellow<|im_end|>,Yellow,0.9199281930923462,Blue,0.02777942456305027,yellow,0.02163463830947876,Light,0.013122070580720901
014,green,red,True,Red<|im_end|>,Red,0.6400315165519714,red,0.3425842225551605,The,0.015052099712193012,Bright,0.0008491813205182552
015,green,red,True,red<|im_end|>,red,0.6430881023406982,Red,0.26807901263237,The,0.0677809864282608,Bright,0.00917315948754549
016,green,red,False,The car is,The,0.41917282342910767,red,0.3264521062374115,Red,0.2542411684989929,RED,4.028739203931764e-05
017,green,red,True,Red<|im_end|>,Red,0.9858880639076233,red,0.010952227748930454,The,0.0031378658022731543,RED,6.864052920718677e-06
018,green,red,False,Yellow<|im_end|>,Yellow,0.5635640621185303,red,0.20732365548610687,Red,0.16146381199359894,yellow,0.059399209916591644
019,green,red,True,red<|im_end|>,red,0.8439022898674011,Red,0.14664821326732635,The,0.009374908171594143,yellow,2.0507526642177254e-05
020,blue,red,True,red<|im_end|>,red,0.8630372285842896,Red,0.11679938435554504,The,0.017911765724420547,To,0.0012975239660590887
021,blue,red,True,red<|im_end|>,red,0.9600974917411804,Red,0.03722701966762543,The,0.0023798439651727676,blue,7.186506263678893e-05
022,blue,red,True,Red<|im_end|>,Red,0.7967454195022583,The,0.17777793109416962,red,0.024059627205133438,Blue,0.0013573513133451343
023,blue,red,True,Red<|im_end|>,Red,0.9137411713600159,The,0.058413516730070114,red,0.02759259194135666,Blue,0.0002387226850260049
024,blue,red,True,Red<|im_end|>,Red,0.4141569435596466,red,0.32254573702812195,Blue,0.17264629900455475,blue,0.07196968048810959
025,blue,red,False,white<|im_end|>,white,0.6207335591316223,White,0.20152267813682556,blue,0.0840071514248848,Blue,0.04496578872203827
026,blue,red,True,Red<|im_end|>,Red,0.7288557887077332,The,0.2681310772895813,red,0.0029786669183522463,Blue,1.771179995557759e-05
027,blue,red,True,red<|im_end|>,red,0.45185595750808716,Red,0.27406448125839233,The,0.27406448125839233,çº¢èī²,4.039491159346653e-06
028,blue,red,True,Red<|im_end|>,Red,0.4345169961452484,red,0.29863888025283813,The,0.23258019983768463,Blue,0.027777742594480515
029,blue,red,True,red<|im_end|>,red,0.9280130863189697,Red,0.035982970148324966,The,0.035982970148324966,blue,5.7019092309928965e-06
030,yellow,red,True,red<|im_end|>,red,0.8995656371116638,Red,0.0948135182261467,The,0.005349012557417154,RED,0.00018303316028323025
031,yellow,red,False,green<|im_end|>,green,0.887954592704773,Green,0.09358972311019897,The,0.011177698150277138,Bright,0.004659557715058327
032,yellow,red,False,The notebook is,The,0.3597792387008667,red,0.3597792387008667,Red,0.2801963686943054,To,0.0001549722219351679
033,yellow,red,False,Orange<|im_end|>,Orange,0.496326208114624,The,0.18258823454380035,Red,0.1611335277557373,red,0.07611409574747086
034,yellow,red,True,red<|im_end|>,red,0.9109113216400146,Red,0.0847279503941536,The,0.004218356683850288,RED,8.754919690545648e-05
035,yellow,red,True,red<|im_end|>,red,0.5805878043174744,Red,0.39903175830841064,The,0.019866621121764183,pink,0.00010425045911688358
036,yellow,red,True,Red<|im_end|>,Red,0.966529905796051,The,0.02273060567677021,red,0.010737178847193718,RED,9.107084792958631e-07
037,yellow,red,True,red<|im_end|>,red,0.5841159820556641,The,0.35428428649902344,Red,0.061565373092889786,To,9.755730388860684e-06
038,yellow,red,False,purple<|im_end|>,purple,0.6805390119552612,red,0.15184879302978516,pink,0.08127880096435547,Purple,0.05586204677820206
039,yellow,red,False,Purple<|im_end|>,Purple,0.6510366201400757,purple,0.30752792954444885,The,0.015310914255678654,pink,0.009286537766456604
040,orange,red,False,Purple<|im_end|>,Purple,0.7183420658111572,purple,0.2642633020877838,The,0.016893785446882248,PUR,0.00035061934613622725
041,orange,red,False,Pink<|im_end|>,Pink,0.46367061138153076,pink,0.40918785333633423,The,0.08057386428117752,Purple,0.038060400635004044
042,orange,red,False,Purple<|im_end|>,Purple,0.8148422837257385,purple,0.18181589245796204,The,0.0029387802351266146,pur,0.0002733491128310561
043,orange,red,False,Purple<|im_end|>,Purple,0.7684562802314758,purple,0.22016641497612,The,0.01096144039183855,PUR,0.0002007657749345526
044,orange,red,False,purple<|im_end|>,purple,0.7286680936813354,Purple,0.2680620551109314,The,0.0026279876474291086,pink,0.00019037075981032103
045,orange,red,False,Purple<|im_end|>,Purple,0.5694922804832458,purple,0.3048272728919983,pink,0.05297103524208069,Pink,0.05297103524208069
046,orange,red,False,Purple<|im_end|>,Purple,0.4992589056491852,The,0.3888232111930847,purple,0.11139972507953644,ç´«,0.0003545608778949827
047,orange,red,False,Purple<|im_end|>,Purple,0.9316099286079407,purple,0.046382125467061996,The,0.02190936543047428,ç´«,2.9068918593111448e-05
048,orange,red,False,Purple<|im_end|>,Purple,0.7674468755722046,purple,0.15111924707889557,pink,0.0337192639708519,Pink,0.026260588318109512
049,orange,red,False,Purple<|im_end|>,Purple,0.5606731176376343,purple,0.43665266036987305,The,0.0020221031736582518,pink,0.0003513887932058424
050,purple,red,False,Purple<|im_end|>,Purple,0.25394192337989807,purple,0.2241029590368271,red,0.2241029590368271,The,0.15402357280254364
051,purple,red,True,red<|im_end|>,red,0.6046444773674011,Red,0.36673542857170105,The,0.01611322909593582,purple,0.0040740626864135265
052,purple,red,False,Blue<|im_end|>,Blue,0.9784996509552002,The,0.012317492626607418,blue,0.008465680293738842,Purple,0.0006132518174126744
053,purple,red,False,Purple<|im_end|>,Purple,0.8174250721931458,Red,0.09762750566005707,purple,0.04611596837639809,The,0.02178363874554634
054,purple,red,False,Purple<|im_end|>,Purple,0.6888586282730103,purple,0.2534169554710388,The,0.038862746208906174,pink,0.008671450428664684
055,purple,red,True,red<|im_end|>,red,0.38296857476234436,Red,0.2982562184333801,purple,0.12433169037103653,Purple,0.0968296229839325
056,purple,red,True,Red<|im_end|>,Red,0.5224105715751648,red,0.4068537652492523,The,0.07070058584213257,RED,7.699913112446666e-06
057,purple,red,False,The car is,The,0.45792320370674133,Purple,0.35663095116615295,Blue,0.16846054792404175,purple,0.008387155830860138
058,purple,red,False,Blue<|im_end|>,Blue,0.42332717776298523,The,0.32968753576278687,Purple,0.12128526717424393,blue,0.09445706009864807
059,purple,red,True,red<|im_end|>,red,0.9732898473739624,Red,0.012251910753548145,The,0.007431159261614084,purple,0.005787392612546682
000,red,green,True,green<|im_end|>,green,0.5877047181129456,Green,0.4039231538772583,The,0.007398110814392567,GREEN,0.0005359173519536853
001,red,green,True,green<|im_end|>,green,0.7149629592895508,Green,0.26302018761634827,The,0.021590011194348335,brown,9.998158930102363e-05
002,red,green,True,green<|im_end|>,green,0.6595520973205566,Green,0.24263566732406616,brown,0.061347898095846176,Brown,0.022568630054593086
003,red,green,True,green<|im_end|>,green,0.8455387949943542,Green,0.14693260192871094,The,0.005027757026255131,yellow,0.0007710315985605121
004,red,green,True,Green<|im_end|>,Green,0.6180066466331482,green,0.3748399615287781,The,0.006865433882921934,GREEN,0.00016145950939971954
005,red,green,True,green<|im_end|>,green,0.9583638906478882,Green,0.03715980052947998,The,0.0034564000088721514,yellow,0.0005300560733303428
006,red,green,False,The car is,The,0.4440222978591919,green,0.34580492973327637,Green,0.20974129438400269,Let,0.00016878574388101697
007,red,green,True,Green<|im_end|>,Green,0.5466839075088501,The,0.42575788497924805,green,0.027217788621783257,Let,0.0001428258401574567
008,red,green,True,Green<|im_end|>,Green,0.521315336227417,green,0.46005916595458984,The,0.017838429659605026,GREEN,0.00047537803766317666
009,red,green,True,green<|im_end|>,green,0.6132808327674866,Green,0.3719736337661743,The,0.014422982931137085,GREEN,0.00011012083268724382
020,blue,green,True,green<|im_end|>,green,0.8919718265533447,Green,0.07321750372648239,The,0.03052159771323204,To,0.002505365526303649
021,blue,green,True,green<|im_end|>,green,0.9360572099685669,Green,0.0528087392449379,The,0.01039865706115961,To,0.0003140122280456126
022,blue,green,False,Blue<|im_end|>,Blue,0.8740456700325012,The,0.11828921735286713,blue,0.00756197702139616,èĵĿèī²,2.7272748411633074e-05
023,blue,green,False,Blue<|im_end|>,Blue,0.5705504417419434,Green,0.269508957862854,The,0.1273070126771927,green,0.022122640162706375
024,blue,green,False,Blue<|im_end|>,Blue,0.6115105748176575,blue,0.37089991569519043,Green,0.006793269421905279,The,0.005290603265166283
025,blue,green,False,white<|im_end|>,white,0.443213552236557,blue,0.23723512887954712,Blue,0.1438903659582138,White,0.11206193268299103
026,blue,green,True,Green<|im_end|>,Green,0.602777898311615,The,0.22174961864948273,Blue,0.1726987659931183,green,0.001693079131655395
027,blue,green,True,green<|im_end|>,green,0.5465131998062134,Green,0.33147701621055603,The,0.12194357812404633,-green,1.5049033208924811e-05
028,blue,green,True,Green<|im_end|>,Green,0.6990343928337097,green,0.15597566962242126,The,0.10720040649175644,Blue,0.023919641971588135
029,blue,green,True,green<|im_end|>,green,0.8773137331008911,Green,0.05608478933572769,The,0.043678876012563705,blue,0.020632442086935043
030,yellow,green,True,green<|im_end|>,green,0.9430955052375793,Green,0.053205810487270355,The,0.0034013334661722183,GREEN,0.00021743997058365494
031,yellow,green,True,green<|im_end|>,green,0.8982041478157043,Green,0.09467002004384995,The,0.006052052136510611,white,0.0003414334205444902
032,yellow,green,False,The notebook is,green,0.4544866383075714,The,0.4544866383075714,Green,0.08949372172355652,Let,0.0006832929793745279
033,yellow,green,True,Green<|im_end|>,Green,0.7086845636367798,The,0.13954825699329376,green,0.10868030786514282,Brown,0.01888580434024334
034,yellow,green,True,green<|im_end|>,green,0.9788829684257507,Green,0.020316066220402718,The,0.000695177586749196,GREEN,6.4661588112358e-05
035,yellow,green,True,green<|im_end|>,green,0.7740044593811035,Green,0.2217560112476349,The,0.0035843520890921354,purple,0.0002942215360235423
036,yellow,green,True,Green<|im_end|>,Green,0.9354216456413269,green,0.03627023473381996,The,0.0282472874969244,GREEN,2.5758192350622267e-05
037,yellow,green,True,green<|im_end|>,green,0.5756542682647705,Green,0.2117713838815689,The,0.2117713838815689,ol,0.00046324796858243644
038,yellow,green,False,purple<|im_end|>,purple,0.5091954469680786,green,0.39656180143356323,Purple,0.04179730638861656,Green,0.025351347401738167
039,yellow,green,False,Purple<|im_end|>,Purple,0.64933842420578,purple,0.30672574043273926,The,0.009262314066290855,Green,0.009262314066290855
040,orange,green,False,Purple<|im_end|>,Purple,0.7147940993309021,purple,0.2629580795764923,The,0.02158491313457489,PUR,0.000507628486957401
041,orange,green,False,Pink<|im_end|>,Pink,0.425568550825119,pink,0.3755629062652588,The,0.12192743271589279,Purple,0.0652630552649498
042,orange,green,False,Purple<|im_end|>,Purple,0.81413733959198,purple,0.18165859580039978,The,0.0037702040281146765,pur,0.00030947718187235296
043,orange,green,False,Purple<|im_end|>,Purple,0.8078277707099915,purple,0.18025074899196625,The,0.011523043736815453,PUR,0.00021105189807713032
044,orange,green,False,purple<|im_end|>,purple,0.676927924156189,Purple,0.3197581171989441,The,0.0027664497029036283,PUR,0.00013773342652712017
045,orange,green,False,Purple<|im_end|>,Purple,0.5877882242202759,purple,0.31462037563323975,pink,0.04257923737168312,Pink,0.0331607460975647
046,orange,green,False,The car is,Purple,0.4221186935901642,The,0.4221186935901642,purple,0.15528881549835205,ç´«,0.0002997778938151896
047,orange,green,False,Purple<|im_end|>,Purple,0.9353913068771362,purple,0.03626905754208565,The,0.02824637107551098,PUR,2.9186909159761854e-05
048,orange,green,False,Purple<|im_end|>,Purple,0.8018733263015747,purple,0.13934467732906342,The,0.01664235070347786,pink,0.01664235070347786
049,orange,green,False,Purple<|im_end|>,Purple,0.6200574040412903,purple,0.3760838508605957,The,0.003253762610256672,pink,0.0002670850954018533
050,purple,green,True,green<|im_end|>,green,0.6043264865875244,Green,0.22231930494308472,The,0.0721765086054802,purple,0.04960613697767258
051,purple,green,True,green<|im_end|>,green,0.7473110556602478,Green,0.24261638522148132,The,0.006465507671236992,yellow,0.0007721947622485459
