ID,target_color,target_shape,has_target,N_distractors,P_interfere,N_unique_distractors,number,pref,distractors,str_out,isright,input_tokens
3600,red,square,True,2,0.0,2,0,col,"[{'color': 'red', 'shape': 'square', 'pos': [419, 191]}, {'color': 'green', 'shape': 'star', 'pos': [73, 201]}, {'color': 'yellow', 'shape': 'circle', 'pos': [372, 53]}]",yes<|im_end|>,True,301
3601,red,square,True,2,0.0,2,0,sha,"[{'color': 'red', 'shape': 'square', 'pos': [304, 350]}, {'color': 'yellow', 'shape': 'heart', 'pos': [391, 316]}, {'color': 'orange', 'shape': 'heart', 'pos': [91, 175]}]",yes<|im_end|>,True,301
3602,red,square,False,2,0.0,2,0,col,"[{'color': 'purple', 'shape': 'star', 'pos': [276, 261]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [307, 82]}]",no<|im_end|>,True,301
3603,red,square,False,2,0.0,2,0,sha,"[{'color': 'green', 'shape': 'triangle', 'pos': [329, 284]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [215, 184]}]",no<|im_end|>,True,301
3604,red,square,True,2,0.5,2,0,col,"[{'color': 'red', 'shape': 'square', 'pos': [59, 123]}, {'color': 'red', 'shape': 'triangle', 'pos': [312, 209]}, {'color': 'blue', 'shape': 'circle', 'pos': [193, 178]}]",yes<|im_end|>,True,301
3605,red,square,True,2,0.5,2,0,sha,"[{'color': 'red', 'shape': 'square', 'pos': [249, 79]}, {'color': 'yellow', 'shape': 'square', 'pos': [172, 203]}, {'color': 'blue', 'shape': 'triangle', 'pos': [392, 173]}]",yes<|im_end|>,True,301
3606,red,square,False,2,0.5,2,0,col,"[{'color': 'red', 'shape': 'star', 'pos': [85, 18]}, {'color': 'green', 'shape': 'pentagon', 'pos': [272, 319]}]",no<|im_end|>,True,301
3607,red,square,False,2,0.5,2,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [266, 98]}, {'color': 'yellow', 'shape': 'circle', 'pos': [403, 417]}]",no<|im_end|>,True,301
3608,red,square,True,2,1.0,2,0,col,"[{'color': 'red', 'shape': 'square', 'pos': [201, 304]}, {'color': 'red', 'shape': 'triangle', 'pos': [130, 95]}, {'color': 'orange', 'shape': 'square', 'pos': [351, 421]}]",yes<|im_end|>,True,301
3609,red,square,True,2,1.0,2,0,sha,"[{'color': 'red', 'shape': 'square', 'pos': [296, 197]}, {'color': 'purple', 'shape': 'square', 'pos': [43, 194]}, {'color': 'red', 'shape': 'heart', 'pos': [65, 284]}]",yes<|im_end|>,True,301
3610,red,square,False,2,1.0,2,0,col,"[{'color': 'red', 'shape': 'pentagon', 'pos': [342, 158]}, {'color': 'orange', 'shape': 'square', 'pos': [160, 126]}]",no<|im_end|>,True,301
3611,red,square,False,2,1.0,2,0,sha,"[{'color': 'blue', 'shape': 'square', 'pos': [87, 374]}, {'color': 'red', 'shape': 'star', 'pos': [117, 217]}]",no<|im_end|>,True,301
3612,red,square,True,4,0.0,4,0,col,"[{'color': 'red', 'shape': 'square', 'pos': [154, 56]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [178, 134]}, {'color': 'purple', 'shape': 'star', 'pos': [274, 392]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [243, 120]}, {'color': 'blue', 'shape': 'star', 'pos': [387, 89]}]",yes<|im_end|>,True,301
3613,red,square,True,4,0.0,4,0,sha,"[{'color': 'red', 'shape': 'square', 'pos': [285, 373]}, {'color': 'blue', 'shape': 'heart', 'pos': [338, 41]}, {'color': 'blue', 'shape': 'pentagon', 'pos': [372, 262]}, {'color': 'green', 'shape': 'heart', 'pos': [34, 194]}, {'color': 'green', 'shape': 'pentagon', 'pos': [112, 154]}]",yes<|im_end|>,True,301
3614,red,square,False,4,0.0,4,0,col,"[{'color': 'purple', 'shape': 'heart', 'pos': [81, 177]}, {'color': 'green', 'shape': 'heart', 'pos': [379, 362]}, {'color': 'green', 'shape': 'pentagon', 'pos': [66, 38]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [216, 94]}]",no<|im_end|>,True,301
3615,red,square,False,4,0.0,4,0,sha,"[{'color': 'orange', 'shape': 'star', 'pos': [310, 184]}, {'color': 'green', 'shape': 'star', 'pos': [325, 262]}, {'color': 'green', 'shape': 'pentagon', 'pos': [47, 361]}, {'color': 'orange', 'shape': 'pentagon', 'pos': [389, 162]}]",no<|im_end|>,True,301
3616,red,square,True,4,0.25,4,0,col,"[{'color': 'red', 'shape': 'square', 'pos': [342, 224]}, {'color': 'red', 'shape': 'pentagon', 'pos': [352, 424]}, {'color': 'purple', 'shape': 'star', 'pos': [176, 284]}, {'color': 'yellow', 'shape': 'pentagon', 'pos': [125, 153]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [92, 425]}]",yes<|im_end|>,True,301
3617,red,square,True,4,0.25,4,0,sha,"[{'color': 'red', 'shape': 'square', 'pos': [118, 269]}, {'color': 'yellow', 'shape': 'square', 'pos': [409, 252]}, {'color': 'blue', 'shape': 'triangle', 'pos': [83, 278]}, {'color': 'blue', 'shape': 'star', 'pos': [192, 198]}, {'color': 'yellow', 'shape': 'triangle', 'pos': [116, 105]}]",yes<|im_end|>,True,301
3618,red,square,False,4,0.25,4,0,col,"[{'color': 'red', 'shape': 'triangle', 'pos': [67, 266]}, {'color': 'yellow', 'shape': 'circle', 'pos': [313, 294]}, {'color': 'blue', 'shape': 'triangle', 'pos': [329, 111]}, {'color': 'blue', 'shape': 'circle', 'pos': [370, 19]}]",no<|im_end|>,True,301
3619,red,square,False,4,0.25,4,0,sha,"[{'color': 'green', 'shape': 'square', 'pos': [289, 168]}, {'color': 'purple', 'shape': 'pentagon', 'pos': [210, 82]}, {'color': 'green', 'shape': 'star', 'pos': [324, 114]}, {'color': 'purple', 'shape': 'star', 'pos': [209, 229]}]",no<|im_end|>,True,301
